0.806451 0.406451
0.563654 0.257203
0.258886 0.195232
0.113026 0.354139
0.0709273 0.457901
0.0974316 0.526504
0.215395 0.617963
0.488766 0.773371
0.773362 0.784596
0.900514 0.627152
0.934534 0.53402
0.904917 0.470384
0.785774 0.380857
0.51148 0.225706
0.225716 0.214236
0.0972572 0.371542
0.060115 0.462858
0.0816685 0.521554
0.181353 0.599685
0.425617 0.744264
0.741585 0.815968
0.898621 0.657036
0.960995 0.562374
0.984754 0.523759
0.99329 0.508536
0.995118 0.501828
0.992064 0.496946
0.981077 0.489013
0.951212 0.470135
0.87332 0.422108
0.681707 0.308387
0.345368 0.163661
0.140455 0.295088
0.0584635 0.418008
0.0336293 0.475166
0.0421748 0.508545
0.0924031 0.550228
0.22993 0.637527
0.525349 0.795418
0.795525 0.770177
0.913014 0.617489
0.947783 0.534769
0.931267 0.483484
0.848136 0.416868
0.635158 0.287022
0.302692 0.167534
0.120738 0.318046
0.0482692 0.427532
0.0233334 0.475064
0.0216475 0.498314
0.0415423 0.519895
0.102509 0.560967
0.259044 0.656535
0.574477 0.815433
0.818121 0.743645
0.916968 0.598847
0.936498 0.51953
0.894199 0.4577
0.75372 0.359521
0.45413 0.20041
0.199778 0.245647
0.0967214 0.396944
0.084542 0.487821
0.152985 0.568443
0.351918 0.698933
0.678474 0.826556
0.861678 0.683205
0.923328 0.56165
0.911237 0.487909
0.814915 0.403677
0.572493 0.257578
0.260059 0.187566
0.106462 0.346403
0.051564 0.445102
0.0473325 0.495768
0.0897387 0.542406
0.217204 0.627465
0.500457 0.783253
0.783253 0.782796
0.910355 0.627103
0.952479 0.542123
0.947783 0.495305
0.891803 0.44402
0.73577 0.343967
0.421218 0.185448
0.18227 0.261052
0.0882805 0.406011
0.0781141 0.489834
0.142963 0.564849
0.332311 0.689347
0.659999 0.827688
0.853309 0.69331
0.919832 0.566523
0.909535 0.489703
0.813565 0.404031
0.570967 0.257402
0.25973 0.188763
0.107351 0.347621
0.0543653 0.447015
0.0546941 0.500329
0.108647 0.553953
0.263003 0.654356
0.575982 0.81298
0.815833 0.739851
0.909952 0.594119
0.918751 0.508799
0.849785 0.431034
0.651934 0.302148
0.324196 0.172262
0.13863 0.314434
0.0748165 0.436187
0.0830945 0.508278
0.170743 0.587649
0.398217 0.727474
0.720676 0.822459
0.886674 0.665998
0.948683 0.562009
0.96026 0.511576
0.932507 0.472248
0.839267 0.40676
0.611256 0.271989
0.280832 0.169575
0.106585 0.325753
0.0311329 0.424548
0.986616 0.455483
0.928729 0.442114
0.801931 0.373202
0.524375 0.222444
0.222539 0.198164
0.0774952 0.354956
0.00692012 0.429425
0.943263 0.436343
0.824063 0.3808
0.562632 0.238569
0.240173 0.177541
0.0765658 0.336393
0.986605 0.410039
0.883265 0.39666
0.67338 0.290114
0.322429 0.149049
0.114435 0.292006
0.0112671 0.396832
0.919357 0.40809
0.750211 0.330854
0.42191 0.171699
0.168603 0.246693
0.0540869 0.385484
0.992622 0.438535
0.923783 0.43116
0.781606 0.357823
0.483402 0.201796
0.201766 0.218364
0.0720318 0.370266
0.0118956 0.439864
0.963644 0.451748
0.879351 0.415708
0.685638 0.306287
0.345607 0.159969
0.136868 0.291261
0.0487401 0.411872
0.00859377 0.459854
0.977037 0.468443
0.922597 0.44556
0.793769 0.371172
0.511768 0.217998
0.218009 0.206241
0.0802007 0.362192
0.0192418 0.439041
0.977478 0.458236
0.913267 0.435789
0.766553 0.353286
0.461543 0.194991
0.194618 0.233074
0.0773077 0.38269
0.0343012 0.456993
0.025331 0.49103
0.0415849 0.516254
0.0989521 0.557367
0.249019 0.650066
0.558237 0.809218
0.810509 0.752272
0.914991 0.604482
0.938449 0.523458
0.90188 0.46343
0.773289 0.371409
0.487243 0.213955
0.213941 0.226698
0.0957263 0.381785
0.0675697 0.471843
0.104971 0.537401
0.239897 0.634926
0.533657 0.79376
0.794011 0.760353
0.901255 0.607245
0.915969 0.514714
0.850503 0.434534
0.656574 0.306071
0.330133 0.173559
0.143096 0.312963
0.0806403 0.437544
0.0954186 0.514778
0.200001 0.604583
0.455949 0.755948
0.755388 0.799439
0.895763 0.640375
0.939194 0.543431
0.923289 0.484094
0.833607 0.410319
0.606231 0.272624
0.280338 0.174107
0.110717 0.330379
0.0430962 0.432379
0.018047 0.474951
0.0110062 0.492959
0.0149627 0.503957
0.03386 0.518897
0.0863624 0.552502
0.221051 0.634689
0.512269 0.791218
0.79123 0.778961
0.916347 0.625117
0.96161 0.545263
0.968853 0.507244
0.945149 0.476295
0.867673 0.422524
0.672597 0.304924
0.33682 0.164223
0.137099 0.300279
0.05814 0.421041
0.0360362 0.477896
0.0496616 0.513625
0.112147 0.562485
0.277725 0.665579
0.60005 0.822325
0.828786 0.728735
0.917471 0.588686
0.927278 0.509806
0.866866 0.439588
0.688312 0.321447
0.36241 0.174098
0.157588 0.295178
0.085838 0.42825
0.0958243 0.509986
0.195949 0.600125
0.446139 0.75019
0.749168 0.803028
0.893043 0.643876
0.937833 0.54479
0.922025 0.484192
0.831324 0.409299
0.601796 0.270473
0.277273 0.175477
0.109573 0.3323
0.0429937 0.43342
0.0188868 0.475893
0.0136225 0.494736
0.0219641 0.508342
0.0522002 0.530236
0.133706 0.581505
0.333735 0.700029
0.671395 0.83766
0.86892 0.697525
0.94969 0.58077
0.980983 0.531293
0.993304 0.512321
0.99893 0.505627
0.00348676 0.504557
0.0115299 0.508043
0.0310928 0.519563
0.0815511 0.550458
0.210039 0.628487
0.49269 0.782652
0.782649 0.789959
0.91679 0.634141
0.971461 0.554671
0.997745 0.526284
0.021775 0.52403
0.0675118 0.545737
0.178754 0.611242
0.433469 0.754715
0.752794 0.819325
0.912989 0.660195
0.990443 0.577454
0.0583448 0.567902
0.183294 0.624949
0.453622 0.770328
0.769674 0.816053
0.927787 0.658112
0.0161381 0.588351
0.1206 0.604462
0.334448 0.713848
0.685567 0.851119
0.890397 0.70483
0.994084 0.603687
0.0918552 0.597772
0.276467 0.684612
0.618038 0.841571
0.852098 0.734061
0.958644 0.606546
0.0242988 0.565654
0.114158 0.589859
0.308634 0.694477
0.651587 0.842952
0.864854 0.713267
0.958641 0.593787
0.0115319 0.552891
0.0759449 0.564413
0.213453 0.637508
0.505939 0.792486
0.792487 0.786548
0.925518 0.633031
0.986755 0.561237
0.0347626 0.548008
0.117257 0.582494
0.306685 0.689428
0.64528 0.838595
0.857946 0.712666
0.946682 0.588736
0.983093 0.53641
0.00262715 0.519535
0.0247888 0.522162
0.0716391 0.54685
0.187734 0.616095
0.450958 0.763224
0.762451 0.811494
0.915277 0.652826
0.987325 0.572048
0.0467118 0.559387
0.152142 0.605431
0.38758 0.735437
0.726319 0.838739
0.907662 0.681343
0.00176142 0.594099
0.0976219 0.59586
0.285097 0.687475
0.627873 0.842776
0.856096 0.728223
0.959237 0.603141
0.0220601 0.562823
0.106872 0.584812
0.290704 0.683832
0.628514 0.83781
0.851328 0.722813
0.946167 0.594839
0.988193 0.542026
0.0184222 0.53023
0.0670328 0.548611
0.180712 0.613679
0.4387 0.757988
0.756484 0.817784
0.915245 0.658761
0.9932 0.577955
0.0643578 0.571158
0.198133 0.633776
0.482687 0.784554
0.78452 0.801832
0.930926 0.646406
0.0104067 0.579481
0.100287 0.58988
0.283947 0.683661
0.623156 0.839209
0.851137 0.727981
0.95103 0.599893
0.00272174 0.551692
0.0571353 0.554414
0.167465 0.610329
0.416024 0.748559
0.744716 0.828693
0.914342 0.669625
0.00238467 0.588043
0.0928122 0.590428
0.27088 0.678068
0.606736 0.835855
0.843678 0.736943
0.948248 0.60457
0.00197377 0.553726
0.057673 0.555699
0.169791 0.612118
0.421278 0.751486
0.748315 0.827038
0.916207 0.667892
0.00412337 0.587916
0.0961627 0.592039
0.27862 0.682457
0.617665 0.839046
0.849475 0.73181
0.952219 0.602743
0.0078956 0.555677
0.0714648 0.563569
0.204121 0.632657
0.489366 0.785245
0.785237 0.795871
0.925837 0.640601
0.99493 0.569093
0.0589536 0.564024
0.180592 0.621638
0.446489 0.765897
0.764894 0.818406
0.924842 0.659947
0.0123928 0.587551
0.112324 0.599932
0.315485 0.703161
0.664518 0.849033
0.876805 0.712287
0.977836 0.601031
0.056776 0.57894
0.191295 0.634519
0.474264 0.782969
0.782857 0.808593
0.935675 0.652818
0.0259047 0.59023
0.141925 0.61602
0.381794 0.739869
0.729298 0.847504
0.918991 0.689693
0.0311274 0.612137
0.174193 0.643066
0.4587 0.784506
0.784044 0.825345
0.953861 0.669817
0.0781827 0.624322
0.27758 0.699398
0.633749 0.856169
0.871365 0.737616
0.9939 0.622535
0.110338 0.616437
0.328484 0.718146
0.686823 0.858339
0.898382 0.711559
0.0150887 0.616706
0.146861 0.631773
0.405523 0.758662
0.75321 0.847687
0.941775 0.688564
0.0734039 0.631629
0.275862 0.702458
0.635379 0.859517
0.875261 0.739883
0.00278941 0.627528
0.133107 0.630317
0.381547 0.748441
0.737804 0.856257
0.935373 0.697569
0.0700756 0.634703
0.272612 0.702536
0.632699 0.860088
0.874937 0.742238
0.00459021 0.629653
0.138833 0.634243
0.39496 0.756127
0.748666 0.853706
0.943222 0.694556
0.0821969 0.638975
0.299763 0.717566
0.668768 0.869005
0.898902 0.730134
0.0346002 0.635699
0.204627 0.670027
0.527385 0.822758
0.822893 0.795508
0.975648 0.652756
0.104147 0.628499
0.329518 0.725371
0.694589 0.865071
0.910054 0.715465
0.0402846 0.630231
0.210371 0.670087
0.534705 0.824333
0.824608 0.789903
0.972525 0.647917
0.0931037 0.620579
0.301566 0.708462
0.660902 0.859336
0.885378 0.724476
0.00488772 0.619509
0.129284 0.624396
0.369208 0.739924
0.725691 0.856484
0.924873 0.699182
0.0516863 0.626813
0.229282 0.677596
0.564687 0.835404
0.837171 0.772484
0.973781 0.63661
0.0842909 0.61051
0.275206 0.690915
0.623284 0.848078
0.860043 0.736758
0.974197 0.614155
0.0626622 0.588465
0.212183 0.649521
0.516387 0.804204
0.804233 0.787846
0.942075 0.637842
0.0232621 0.581187
0.127629 0.604367
0.346378 0.71875
0.695982 0.849604
0.89551 0.699528
0.997895 0.602385
0.0981752 0.60028
0.290522 0.692347
0.636892 0.846371
0.862636 0.725744
0.967446 0.60481
0.0399291 0.572483
0.151924 0.611994
0.393798 0.741875
0.734167 0.840369
0.916168 0.682001
0.0181588 0.601991
0.13827 0.620111
0.379901 0.741631
0.730554 0.850653
0.923238 0.692684
0.0421017 0.618864
0.202578 0.660476
0.515196 0.812618
0.812641 0.797445
0.963101 0.650459
0.0769904 0.61389
0.264903 0.687912
0.611273 0.84637
0.855216 0.743943
0.973535 0.618319
0.0655111 0.591976
0.221164 0.655653
0.533366 0.812202
0.812446 0.77908
0.944466 0.63202
0.0220715 0.577606
0.121678 0.599606
0.33145 0.709772
0.679987 0.848537
0.884521 0.704534
0.983446 0.598925
0.0658463 0.5824
0.212231 0.646384
0.513309 0.801079
0.801094 0.787785
0.937855 0.636761
0.0140392 0.576184
0.104244 0.590205
0.291397 0.687153
0.632352 0.840955
0.85569 0.723338
0.953696 0.598006
0.00604857 0.552352
0.0644481 0.5584
0.185549 0.621101
0.452932 0.767383
0.7667 0.813768
0.922188 0.655489
0.00292819 0.58074
0.0865961 0.583668
0.25265 0.666054
0.577837 0.825187
0.828253 0.750416
0.938367 0.610114
0.988377 0.55001
0.0267747 0.538398
0.0918207 0.565046
0.243678 0.651857
0.554565 0.810887
0.811949 0.757385
0.922084 0.610135
0.957378 0.535294
0.950558 0.49318
0.895088 0.44453
0.74214 0.347052
0.430232 0.188091
0.185878 0.255646
0.0879364 0.402058
0.0735247 0.485588
0.13005 0.556525
0.302629 0.672579
0.62574 0.823111
0.835789 0.71005
0.909251 0.573462
0.896802 0.487551
0.788237 0.391434
0.525087 0.23685
0.236954 0.211867
0.107442 0.370488
0.0773946 0.469953
0.121728 0.544333
0.276262 0.654535
0.58779 0.811528
0.815913 0.728122
0.898335 0.582422
0.885865 0.487531
0.768796 0.38293
0.49368 0.224884
0.224882 0.231203
0.113262 0.38838
0.105583 0.492321
0.19591 0.590328
0.43629 0.74038
0.738692 0.802402
0.88234 0.643648
0.918756 0.536417
0.877412 0.458656
0.725247 0.347835
0.415847 0.190601
0.186734 0.270887
0.104366 0.417632
0.119043 0.514677
0.24197 0.622927
0.523849 0.781879
0.781968 0.758119
0.884133 0.602164
0.880397 0.496264
0.768001 0.387605
0.497468 0.229467
0.229467 0.231998
0.119297 0.389831
0.117564 0.498266
0.22299 0.605427
0.485286 0.762295
0.762274 0.776989
0.880581 0.618307
0.890363 0.509782
0.798977 0.408613
0.555912 0.256935
0.258078 0.202166
0.119194 0.361116
0.0886706 0.469476
0.142301 0.553631
0.320017 0.677715
0.641733 0.821716
0.839721 0.697988
0.90318 0.56346
0.875682 0.472502
0.736127 0.360446
0.438022 0.201895
0.20034 0.262318
0.114128 0.413788
0.132512 0.518384
0.268619 0.636108
0.562794 0.794175
0.795791 0.732997
0.876175 0.580384
0.844854 0.468679
0.681817 0.336963
0.374008 0.192191
0.179438 0.30543
0.128635 0.449197
0.192912 0.564277
0.406215 0.713303
0.707969 0.801754
0.856086 0.648116
0.879113 0.523028
0.792547 0.413434
0.552479 0.259932
0.260878 0.208399
0.12806 0.367182
0.109925 0.481865
0.193181 0.583256
0.425557 0.732376
0.729691 0.804134
0.875964 0.646273
0.910382 0.534418
0.859843 0.449461
0.686572 0.32673
0.366619 0.180047
0.164973 0.298354
0.100305 0.435332
0.129432 0.529127
0.274189 0.644757
0.576266 0.802077
0.804963 0.728696
0.8839 0.578938
0.856765 0.472865
0.704962 0.348197
0.400334 0.195372
0.188985 0.28865
0.125237 0.436252
0.174196 0.548959
0.364596 0.6904
0.674647 0.810051
0.84305 0.668403
0.878734 0.535683
0.804548 0.425815
0.580465 0.275917
0.279301 0.198836
0.134602 0.355301
0.109024 0.474422
0.184141 0.575117
0.404979 0.720839
0.715293 0.810314
0.870222 0.654928
0.909283 0.539061
0.86246 0.453177
0.69459 0.332129
0.377113 0.182523
0.170671 0.293559
0.104021 0.433349
0.134142 0.530121
0.283078 0.648936
0.587744 0.804666
0.809044 0.7213
0.882016 0.572972
0.847516 0.465501
0.682814 0.335298
0.372929 0.190114
0.177038 0.304109
0.123868 0.446831
0.182435 0.558567
0.38603 0.703595
0.694101 0.808071
0.852733 0.658632
0.884231 0.531498
0.809903 0.425672
0.587561 0.277658
0.282009 0.194448
0.132403 0.350395
0.100448 0.468045
0.162405 0.561957
0.360014 0.697609
0.680245 0.820231
0.856364 0.676119
0.907567 0.551203
0.871446 0.463879
0.720301 0.348855
0.412763 0.192463
0.18816 0.275396
0.110847 0.422688
0.135635 0.524788
0.280226 0.644591
0.58111 0.800884
0.80435 0.72324
0.877625 0.573275
0.840232 0.462607
0.668584 0.328352
0.358155 0.189571
0.171525 0.31337
0.125092 0.453567
0.191263 0.566171
0.405874 0.71461
0.709219 0.803345
0.858605 0.649386
0.884475 0.52587
0.804701 0.420226
0.57508 0.270379
0.273133 0.198053
0.128663 0.35553
0.0992919 0.470629
0.162896 0.563604
0.362409 0.699513
0.683003 0.820594
0.858337 0.675334
0.909986 0.551649
0.876344 0.466358
0.731116 0.354772
0.427852 0.196736
0.194291 0.266438
0.110233 0.415942
0.127804 0.517571
0.25988 0.632076
0.550804 0.790924
0.791782 0.740979
0.879059 0.587277
0.856703 0.477644
0.709642 0.352938
0.408515 0.198873
0.193917 0.285403
0.128696 0.434779
0.178597 0.549901
0.371903 0.693306
0.679916 0.808014
0.843958 0.664042
0.875784 0.531825
0.795625 0.419841
0.562806 0.267181
0.268798 0.205993
0.132837 0.364039
0.114819 0.481982
0.201916 0.587097
0.440959 0.739043
0.737698 0.79674
0.875758 0.63806
0.901815 0.526057
0.835798 0.433983
0.633198 0.2974
0.312414 0.179215
0.138702 0.326288
0.0867892 0.448088
0.117428 0.530639
0.255127 0.637699
0.551899 0.796771
0.797686 0.745788
0.89141 0.593723
0.884774 0.493364
0.772718 0.387944
0.503126 0.230408
0.230408 0.227282
0.115641 0.385233
0.106604 0.490964
0.196377 0.589773
0.436357 0.73998
0.738297 0.80194
0.881513 0.643215
0.916886 0.535374
0.872873 0.455986
0.714825 0.341953
0.401494 0.186669
0.180499 0.279005
0.103723 0.423225
0.123483 0.51976
0.254705 0.631222
0.545013 0.790307
0.790905 0.745892
0.88287 0.591965
0.867996 0.485126
0.735741 0.367745
0.444969 0.209228
0.208138 0.263169
0.124988 0.41685
0.15437 0.529382
0.315031 0.660661
0.621744 0.806714
0.818244 0.6965
0.869997 0.551753
0.805729 0.435732
0.591963 0.286234
0.291267 0.199304
0.144406 0.353139
0.122937 0.478531
0.212539 0.589602
0.456907 0.744369
0.743844 0.786937
0.871745 0.627901
0.884828 0.513083
0.792531 0.407703
0.546728 0.254197
0.254866 0.208138
0.122084 0.367218
0.0997604 0.477677
0.170792 0.571032
0.381672 0.71088
0.700276 0.818604
0.86743 0.667154
0.916821 0.549391
0.886767 0.469947
0.752795 0.366028
0.459692 0.206897
0.206468 0.246775
0.106482 0.400014
0.105209 0.498728
0.20165 0.59644
0.449957 0.748307
0.747487 0.79753
0.885881 0.638395
0.919688 0.533806
0.876547 0.456859
0.721966 0.345419
0.410693 0.188727
0.184113 0.27342
0.103244 0.419131
0.11853 0.515285
0.241687 0.623158
0.523783 0.782095
0.782184 0.758401
0.884673 0.602489
0.881667 0.496993
0.770932 0.389265
0.502417 0.231485
0.231485 0.229068
0.118632 0.387147
0.113728 0.495095
0.213116 0.599388
0.467405 0.754289
0.754061 0.786657
0.881615 0.627553
0.901402 0.519787
0.828778 0.427376
0.6161 0.287322
0.297349 0.181249
0.130761 0.333412
0.0807122 0.449951
0.10796 0.527248
0.235077 0.627117
0.52065 0.785573
0.785631 0.764981
0.895428 0.609798
0.908018 0.512589
0.83366 0.425643
0.621634 0.287974
0.299474 0.17784
0.12884 0.329367
0.073429 0.444589
0.0888692 0.51544
0.188632 0.599763
0.435864 0.747232
0.74551 0.809646
0.896065 0.650555
0.949916 0.553851
0.954506 0.50459
0.914219 0.459713
0.792244 0.378025
0.516688 0.224444
0.224474 0.207786
0.0893732 0.364899
0.0390216 0.449648
0.0273018 0.48828
0.0427501 0.515448
0.100436 0.557686
0.252024 0.651588
0.562753 0.81073
0.812343 0.74959
0.914833 0.60249
0.936162 0.521329
0.895351 0.459189
0.757271 0.36192
0.460202 0.202931
0.202518 0.242315
0.0969573 0.39444
0.0824674 0.48551
0.146804 0.564336
0.337995 0.691191
0.664629 0.826634
0.85446 0.689832
0.918205 0.563745
0.903708 0.485503
0.798688 0.394979
0.541901 0.243214
0.243696 0.201795
0.104521 0.360825
0.0625138 0.457993
0.0814255 0.518912
0.178257 0.596831
0.418345 0.740088
0.736553 0.818208
0.896173 0.659621
0.959176 0.563003
0.981802 0.522626
0.98627 0.504468
0.977025 0.490755
0.944884 0.467859
0.858721 0.413838
0.649117 0.290396
0.311275 0.162158
0.120937 0.309662
0.0402289 0.419292
0.999323 0.459094
0.95774 0.458417
0.874392 0.416652
0.678076 0.303683
0.338581 0.160506
0.134221 0.295639
0.0487273 0.414507
0.0112035 0.462476
0.984874 0.47367
0.943441 0.458567
0.846633 0.403192
0.619115 0.272482
0.283295 0.16418
0.10316 0.319865
0.0191117 0.415952
0.954129 0.435018
0.843909 0.389779
0.601444 0.257535
0.264266 0.162822
0.0856037 0.321338
0.988477 0.402874
0.879838 0.391361
0.662132 0.282294
