1.736131e+00  -1.613104e+01  -3.752892e+01
2.961042e+00  8.224228e+01  5.390636e+01
1.440400e+01  -4.984864e+01  -4.905766e+01
1.681157e+01  -5.736564e+00  -3.388614e+01
3.245840e+00  -9.000426e+01  -1.857716e+01
1.664539e+00  -1.144624e+01  1.435861e+01
1.200329e+00  5.781499e+01  -1.126206e+01
1.123286e+00  1.120682e+00  -2.128244e+00
1.653502e+00  5.787250e+01  -4.782375e+01
1.532075e+00  3.660968e+01  7.070455e+01
1.415115e+00  -9.229870e-01  1.006473e+01
1.581061e+00  9.792377e+00  -4.777343e+01
1.636123e+00  1.996451e+01  7.906910e+00
1.268338e+00  2.533730e+00  4.753070e+00
1.095700e+00  7.788050e+00  -4.896353e+00
8.269582e+00  -1.214157e+01  -2.647766e+01
1.867659e+00  7.335961e+01  -2.212028e+01
1.265018e+00  -4.326707e+01  -4.770702e+01
2.625340e+00  -6.179221e+01  4.266626e+01
3.463940e+00  6.517139e+01  3.966344e+00
1.379039e+00  -2.581676e+01  -3.217794e+01
1.669029e+00  -1.609457e+01  2.572796e+01
2.071340e+00  2.842300e+01  4.963330e+01
2.541026e+01  -7.661940e+01  4.255204e+01
1.032738e+01  -8.112592e+01  2.615284e+01
1.106759e+00  2.454042e+01  -7.415747e+01
1.260143e+00  -4.090234e+00  3.669889e+01
1.563044e+00  -2.618617e+00  8.068839e+00
2.924007e+00  -3.417931e+01  4.857866e+01
1.039867e+00  1.322600e+00  3.726867e+00
5.260765e+00  2.278763e+00  2.180711e-01
1.363685e+00  -1.235078e+01  3.428947e+01
1.918536e+00  -7.179861e+01  -1.499058e+00
3.221951e+00  1.976324e-01  -1.477994e-01
2.748796e+00  6.700489e-01  1.959797e+01
1.750935e+00  -5.719507e+01  4.572931e+01
2.134403e+00  -3.417242e+01  6.859312e+01
1.569401e+00  6.052520e+01  -1.990961e+01
1.539243e+00  -4.192383e-02  -4.333606e+01
3.466121e+01  6.438873e+01  -4.664875e+01
2.868584e+00  1.108742e+01  -2.601351e+01
1.886842e+00  -3.440004e+01  3.860718e+01
2.181429e+00  -2.907324e+01  5.029777e+01
1.862453e+00  3.474959e+01  -4.191074e+01
1.700755e+00  8.440131e+01  -5.367089e+00
2.218923e+01  -1.304209e+01  4.904664e+01
1.750777e+00  3.334971e+00  -1.478454e+01
2.067925e+00  -3.129685e+01  6.070198e+01
3.422496e+00  -3.343559e+01  3.186579e+00
1.026126e+00  -3.705474e+01  -4.869942e+01
2.680913e+00  8.060007e+01  4.546984e+01
1.379466e+00  8.325933e+01  3.733545e+01
1.416557e+00  -5.652315e+01  -5.503381e+01
1.293968e+00  8.530853e-01  7.583669e+01
3.491118e+01  -2.774211e+01  4.627535e+01
1.085692e+01  4.918920e+01  7.360037e+00
1.400449e+00  1.837269e+01  -5.629779e+01
2.002352e+00  1.247565e+01  -6.290169e+01
1.295577e+00  5.770841e+01  -3.797366e+01
1.049446e+00  4.590977e+01  7.958799e+01
1.905026e+00  -2.697522e+01  -8.643225e+00
7.819132e+00  -5.210282e-01  1.861052e+01
1.322183e+00  1.985406e+01  6.468456e-01
5.601997e+00  3.382856e+01  6.397772e+01
2.594601e+00  -2.541790e+01  -3.785814e+01
1.460943e+00  -6.745956e-02  -1.230805e-01
1.451990e+00  -1.600301e+01  -6.285072e+01
1.724301e+00  -4.045456e+01  1.254868e+00
1.313178e+00  6.544964e+00  -1.888301e+01
1.350887e+00  2.077196e+01  7.927912e+00
6.923810e+00  -2.913717e+00  -7.488632e+01
6.784082e+00  -5.229258e-01  -8.175443e+00
2.301734e+00  -2.826661e+01  5.701259e+01
4.771416e+01  3.409558e+01  3.555735e+01
1.507941e+00  1.389482e-02  1.264573e-03
1.798099e+00  -3.277837e+01  4.139788e+00
1.050649e+00  -1.052586e+00  -8.193346e-01
3.647172e+00  -4.563261e+01  1.554276e+01
3.629733e+00  8.550911e+00  3.906089e+00
1.339357e+00  -1.533984e+01  -5.114403e+00
1.707242e+00  -1.913247e+00  7.166163e+00
2.504126e+00  1.402728e+01  -3.306890e+01
1.204059e+00  9.908346e+00  -6.338800e+00
1.517226e+00  -7.471470e-01  -1.792582e+00
3.105129e+00  4.343914e+01  -2.980102e+01
2.686790e+00  -2.816587e+01  8.263882e+01
4.510314e+00  8.858195e+00  -5.066529e+01
3.279086e+00  -4.160528e+01  -5.215444e+01
6.830046e+00  -5.837601e+01  -5.079332e+00
1.186970e+00  -4.825302e+00  -1.087642e+01
3.574453e+00  2.745932e+01  -1.546864e+01
1.022860e+00  -1.294241e+01  -1.591774e+01
1.376304e+01  7.100885e-02  -9.388606e+01
1.075647e+00  -7.574098e+01  -4.465086e+01
1.460860e+00  -8.248419e+01  -3.359436e+01
1.021368e+00  4.129295e+01  -3.222852e+01
9.309538e+00  -3.351902e+01  8.766565e+01
1.870142e+00  1.053068e+01  3.805537e+01
2.875996e+00  4.276130e+01  -4.588180e+01
1.923165e+00  -3.948327e+01  3.671976e+01
1.714770e+00  -5.327294e+01  -3.383819e+01
8.603597e+00  2.072617e+00  -1.368420e+01
2.552564e+00  -2.879072e+01  -5.727400e+01
2.267307e+00  3.290257e+01  -1.832604e+01
1.394477e+00  4.617703e+01  5.485139e+01
3.051176e+00  2.419728e+01  1.139577e+01
1.487748e+00  -1.567517e+01  -7.431830e+01
4.578055e+00  5.938406e+01  -2.671654e+01
1.827390e+00  6.244500e-01  -8.228472e+01
1.370314e+01  -4.809354e+01  -5.628618e+01
1.227887e+00  -7.897237e+00  -6.061957e+00
2.032415e+00  -8.580529e+01  -9.721508e+00
2.378266e+00  7.464214e+01  4.901407e+01
1.190810e+00  -9.012304e+01  1.025182e+01
4.749232e+00  -3.823821e+01  -6.799690e+01
2.392725e+00  2.266475e+01  -1.555396e+00
4.133797e+00  -9.041259e+01  1.991111e+00
1.728275e+00  3.717621e+01  1.948954e+01
1.080664e+00  7.195124e+00  5.440012e+01
6.585614e+00  -6.575765e+00  -2.870133e+01
3.410684e+00  -4.853142e+01  -1.554537e+01
1.588942e+00  -2.137552e+01  -4.412635e+01
1.307221e+00  -3.487097e+01  1.223096e+01
1.448922e+00  7.510835e+01  4.467464e+01
1.024706e+00  3.495789e+01  1.896642e+01
1.872774e+00  2.910273e+01  -3.412088e+01
1.257547e+00  6.677327e+01  5.313074e+01
1.424257e+00  2.462685e+01  -8.389993e+00
2.339903e+01  4.564612e+01  6.683600e+01
1.037502e+00  -2.892660e+01  1.714672e+01
1.121547e+00  2.082092e+00  4.842228e+01
3.700114e+01  -4.706231e+01  -9.696995e+00
1.116132e+00  6.407806e+01  5.842199e+01
1.338321e+00  -3.905642e+00  4.387365e+01
1.652070e+00  -6.922165e+01  1.904421e+01
2.156193e+00  1.231619e+01  -2.514228e+00
2.788313e+00  2.978644e+01  -7.283175e+01
1.185044e+00  -9.658241e+00  -5.760963e+01
1.085879e+00  -1.125407e+01  3.043408e+01
2.348345e+00  1.694125e+01  -4.464046e+01
3.482334e+00  -7.512382e+00  3.326349e+01
1.455393e+00  -6.051715e+01  -7.453450e+00
1.035420e+00  4.185322e+01  3.031492e+01
3.471783e+00  2.446065e+01  -3.585481e+01
1.085653e+00  -3.917872e-01  -6.712072e+01
4.135206e+00  -2.114679e+01  1.001294e+01
1.603394e+00  -4.985274e+01  -4.381825e+01
1.068075e+00  2.564973e+01  1.495251e+01
1.184147e+00  -5.327895e+01  2.788456e+01
2.933098e+00  -5.227059e+01  2.409403e+01
1.746663e+00  -1.117106e+00  6.492065e+00
2.956054e+00  -1.114025e+01  1.809176e+01
1.139151e+00  7.153865e+00  4.839447e+00
2.233062e+01  -3.487063e+00  -1.053295e+01
1.416112e+00  -9.796153e+00  -5.609261e+01
1.437684e+00  2.868576e+01  3.407417e+01
2.436573e+00  1.063275e+01  7.076368e+01
1.522403e+01  2.925675e+01  -3.981522e+01
1.312538e+00  8.319637e+01  -1.184498e+01
2.668566e+00  3.853328e+01  -1.738508e+01
1.707615e+00  7.616226e+01  -5.039322e+01
2.017276e+00  4.736985e+01  2.262103e+01
1.169028e+00  -1.515431e+01  9.635669e+01
1.390981e+00  -2.552332e+01  -2.012373e+01
8.661692e+00  -4.414022e+01  1.320316e+01
6.680368e+00  7.671661e+01  1.429681e+01
1.184034e+00  -2.770727e+01  2.368511e+01
1.669084e+00  3.268134e+01  6.114923e+01
1.538176e+00  -1.239871e+01  1.174974e+01
1.918730e+00  2.293905e+00  2.465342e+01
1.057909e+01  -7.780361e+01  3.833331e+01
2.944619e+00  -6.494266e+01  -2.585258e+01
1.696628e+00  1.322459e+01  -1.442835e+00
1.161247e+00  -2.558284e+01  4.548163e+01
1.371723e+00  7.155117e+01  2.729475e+01
2.917580e+01  3.727304e+01  9.288715e+00
1.201295e+00  -6.117965e+01  -3.212870e+01
1.945861e+00  4.311612e+01  -6.907256e+01
1.061600e+00  2.894753e+01  2.610714e+01
2.578997e+00  4.295292e+01  1.570358e-01
3.537543e+00  -5.955695e+01  2.653265e+01
1.378556e+00  -1.665928e+01  -2.402726e+01
1.004600e+00  -2.382512e+01  3.377523e+01
1.190944e+00  -2.619233e+01  -3.850472e+01
1.054362e+00  -5.549023e+01  -7.351933e+01
1.008246e+00  -1.379872e+01  7.355367e+01
1.761836e+00  5.328562e+00  2.365261e+01
1.894279e+00  8.706786e+01  4.769276e+01
1.395260e+00  3.313459e+01  2.506661e+01
2.006898e+00  -6.354874e+01  -3.896288e+00
1.626216e+00  -1.592118e+01  -2.779732e+00
1.332720e+00  -8.202924e+00  1.132680e+00
2.350223e+01  -4.169213e+01  -2.756171e+00
7.396103e+00  -1.178825e+01  3.068614e+01
2.053031e+00  -2.529907e+00  -1.061254e+01
3.129939e+01  -1.306815e+01  4.122980e+00
2.475625e+01  3.045809e+01  7.832405e+01
1.140225e+00  -7.717844e+01  4.403211e+01
1.391321e+01  2.750977e+00  -1.333482e+01
1.489521e+00  -1.010293e+01  -4.729390e+01
1.289685e+01  7.219445e+00  -1.677244e+01
1.876820e+01  6.907549e-01  -8.809869e-01
1.015638e+00  -4.596755e+01  -2.890917e+01
1.278573e+00  -3.077518e-01  -1.666147e-01
1.052371e+00  1.252398e+01  3.773916e+01
6.800952e+00  8.963439e+00  3.130532e+01
1.261098e+00  -1.395747e+01  9.266511e-01
7.987197e+01  1.260297e+01  2.819436e+01
6.594588e+00  7.138244e+01  -2.247219e+01
1.249949e+00  8.791443e+00  -1.146029e+00
