71.7472 -71.6586 -3.56357 0.00203086 0.0020245 1.18059e-05 -4.71701e-16
0 0 0 inf inf 7.81929e-05 -2.63954e-10
19.5754 -5.82073 18.69 0.003888 0.00387583 2.26019e-05 -4.44626e-14
73.1979 -58.4589 44.051 0.00201063 0.00200434 1.16883e-05 -4.39782e-16
76.6007 -35.7091 67.7682 0.00196546 0.00195931 1.14257e-05 -3.75118e-16
64.081 61.6656 -17.4275 0.0021489 0.00214218 1.24921e-05 -7.00539e-16
43.3317 4.7094 -43.075 0.00261324 0.00260506 1.51914e-05 -2.75527e-15
82.2648 66.3975 -48.5684 0.00189659 0.00189066 1.10254e-05 -2.92236e-16
28.8418 16.2186 -23.8497 0.0032031 0.00319307 1.86204e-05 -1.14526e-14
51.6706 -36.6647 36.4081 0.00239309 0.0023856 1.39116e-05 -1.4881e-15
58.0542 -31.293 48.8983 0.00225769 0.00225062 1.31245e-05 -9.8984e-16
55.2492 37.9147 -40.1864 0.00231429 0.00230705 1.34535e-05 -1.17717e-15
84.6537 84.5737 -3.68018 0.00186964 0.00186379 1.08687e-05 -2.64376e-16
50.6373 -12.5099 49.0677 0.00241739 0.00240982 1.40529e-05 -1.59712e-15
15.2755 10.3508 -11.2339 0.00440133 0.00438755 2.5586e-05 -1.05924e-13
68.2591 -33.1719 59.6568 0.0020821 0.00207558 1.21038e-05 -5.61592e-16
33.5149 -33.4998 -1.00554 0.00297141 0.00296211 1.72735e-05 -6.77095e-15
60.5831 -33.7916 -50.2836 0.00221007 0.00220315 1.28477e-05 -8.52613e-16
92.5115 80.1348 46.2254 0.00178848 0.00178288 1.03968e-05 -1.93775e-16
91.2248 82.5342 38.8598 0.00180105 0.00179541 1.04699e-05 -2.03511e-16
77.9914 -54.0118 -56.2617 0.00194786 0.00194176 1.13234e-05 -3.52223e-16
75.8169 -1.43368 75.8034 0.0019756 0.00196941 1.14846e-05 -3.88867e-16
53.8621 -26.3592 46.9715 0.0023439 0.00233657 1.36257e-05 -1.28675e-15
49.6288 48.9379 8.25219 0.00244183 0.00243418 1.41949e-05 -1.71362e-15
59.883 22.1907 -55.6197 0.00222295 0.00221599 1.29225e-05 -8.88012e-16
64.8224 16.2853 -62.7434 0.00213658 0.00212989 1.24204e-05 -6.72891e-16
69.6856 59.7084 -35.9304 0.00206068 0.00205423 1.19792e-05 -5.22375e-16
91.8613 44.2202 80.5175 0.0017948 0.00178918 1.04336e-05 -1.98618e-16
28.1234 -24.6754 -13.4926 0.00324375 0.0032336 1.88568e-05 -1.25098e-14
18.4571 -6.40271 17.3109 0.00400405 0.00399152 2.32765e-05 -5.46279e-14
19.8557 18.4817 7.25777 0.00386046 0.00384838 2.24419e-05 -4.23044e-14
72.3186 33.2388 64.2274 0.00202282 0.00201648 1.17591e-05 -4.58784e-16
44.6754 -21.4359 -39.1969 0.00257364 0.00256558 1.49611e-05 -2.47594e-15
0 0 0 inf inf 1.99082e-05 -1.82895e-14
64.1867 -12.2005 -63.0164 0.00214713 0.00214041 1.24818e-05 -6.96509e-16
40.4386 -40.3407 -2.81315 0.0027051 0.00269663 1.57255e-05 -3.50911e-15
20.1408 12.6229 -15.6943 0.00383304 0.00382104 2.22825e-05 -4.02459e-14
22.2222 17.687 13.4535 0.00364912 0.0036377 2.12132e-05 -2.85254e-14
74.6853 0.711369 -74.6819 0.00199051 0.00198428 1.15713e-05 -4.09882e-16
8.09153 7.78243 -2.21509 0.00604737 0.00602879 3.52047e-05 -9.62328e-13
63.5946 -30.2558 55.9362 0.00215711 0.00215035 1.25398e-05 -7.19468e-16
49.1575 35.3446 34.1645 0.0024535 0.00244582 1.42629e-05 -1.77182e-15
0 0 0 inf inf 5.95897e-15 0
33.0058 -33 -0.617226 0.00299424 0.00298487 1.74062e-05 -7.14365e-15
0 0 0 inf inf 2.46544e-05 -8.17046e-14
48.1404 -46.3716 12.9298 0.00247928 0.00247152 1.44126e-05 -1.90632e-15
9.39247 0.656189 9.36952 0.00561296 0.00561718 4.0186e-05 1.72336e-13
16.1084 -11.2745 -11.505 0.00428603 0.00427262 2.49157e-05 -8.79635e-14
7.41358 -7.21709 -1.69549 0.00631782 0.00629807 3.67304e-05 -1.32878e-12
36.5867 18.665 -31.4676 0.00284393 0.00283503 1.65325e-05 -4.98137e-15
11.8113 11.5866 2.29274 0.00500533 0.0049918 2.88193e-05 -2.22987e-13
1.93472 -1.88353 -0.442107 0.0123672 0.0123285 7.18939e-05 -1.46511e-10
53.5556 45.7621 -27.8214 0.0023506 0.00234324 1.36646e-05 -1.3127e-15
87.2748 -29.1565 82.2605 0.00184135 0.00183559 1.07042e-05 -2.37614e-16
52.283 13.1228 -50.6093 0.00237904 0.00237159 1.38299e-05 -1.42798e-15
65.3291 -38.5394 -52.7504 0.00212828 0.00212161 1.23722e-05 -6.54799e-16
58.2612 -57.936 -6.14712 0.00225368 0.00224662 1.31012e-05 -9.77586e-16
11.828 4.0494 -11.1133 0.00500179 0.00498818 2.88125e-05 -2.23483e-13
32.0082 29.8333 -11.5975 0.00304054 0.00303102 1.76754e-05 -7.95371e-15
20.3806 -6.94681 -19.1601 0.00381042 0.0037985 2.21509e-05 -3.86122e-14
93.8909 3.31025 -93.8325 0.00177529 0.00176974 1.03202e-05 -1.83993e-16
87.2773 -74.0012 -46.2726 0.00184133 0.00183556 1.0704e-05 -2.37591e-16
88.4502 -81.1911 -35.0917 0.00182908 0.00182335 1.06329e-05 -2.26745e-16
52.7933 43.8266 -29.434 0.00236751 0.0023601 1.37629e-05 -1.38025e-15
93.8231 -32.7031 87.9391 0.00177593 0.00177037 1.03239e-05 -1.84459e-16
39.4469 6.52287 38.9039 0.00273889 0.00273032 1.59218e-05 -3.82771e-15
63.8852 45.5771 -44.7666 0.00215219 0.00214546 1.25112e-05 -7.08077e-16
53.88 -41.4339 34.4425 0.00234351 0.00233618 1.36234e-05 -1.28525e-15
62.4047 -51.0736 -35.8584 0.00217757 0.00217076 1.26587e-05 -7.68641e-16
14.2626 9.51499 -10.6248 0.00455494 0.00454068 2.64789e-05 -1.34671e-13
62.957 -25.2366 -57.6775 0.002168 0.00216122 1.26031e-05 -7.45297e-16
38.0851 35.1274 -14.7154 0.00278743 0.0027787 1.6204e-05 -4.32853e-15
71.674 44.3091 56.337 0.00203189 0.00202553 1.18119e-05 -4.73388e-16
26.688 21.4768 15.8428 0.00332984 0.00331942 1.93572e-05 -1.50273e-14
75.2741 -12.1364 -74.2893 0.00198271 0.0019765 1.1526e-05 -3.98771e-16
66.0847 60.9044 -25.6485 0.00211607 0.00210945 1.23012e-05 -6.2897e-16
82.3287 4.08148 -82.2275 0.00189586 0.00188992 1.10211e-05 -2.91442e-16
71.4648 -45.2649 -55.3018 0.00203486 0.0020285 1.18292e-05 -4.78256e-16
9.90504 0.719393 -9.87888 0.0054658 0.00540005 3.25672e-05 -1.89204e-12
86.108 -85.3848 -11.1365 0.00185379 0.00184798 1.07765e-05 -2.49075e-16
89.2666 73.9837 49.9493 0.00182069 0.001815 1.05842e-05 -2.1957e-16
90.6837 -90.2927 8.41144 0.00180641 0.00180076 1.05011e-05 -2.07793e-16
76.2952 -35.1022 -67.7405 0.0019694 0.00196323 1.14486e-05 -3.80403e-16
22.721 22.2813 4.44823 0.00360884 0.00359755 2.0979e-05 -2.63927e-14
90.4001 -90.3858 1.61256 0.00180924 0.00180358 1.05176e-05 -2.10083e-16
41.9393 35.1533 22.8724 0.00265626 0.00264795 1.54415e-05 -3.08894e-15
54.8513 3.8066 54.719 0.00232267 0.0023154 1.35022e-05 -1.20735e-15
28.5234 -0.828267 -28.5114 0.00322093 0.00321084 1.8724e-05 -1.19063e-14
50.3659 -47.0636 -17.9372 0.00242389 0.0024163 1.40906e-05 -1.62743e-15
48.3527 -17.2582 -45.1679 0.00247384 0.00246609 1.4381e-05 -1.8772e-15
36.9309 -36.0893 7.83907 0.00283065 0.00282179 1.64553e-05 -4.8208e-15
87.3666 74.1716 46.168 0.00184039 0.00183463 1.06986e-05 -2.36742e-16
39.7545 32.6098 22.7382 0.00272827 0.00271974 1.58601e-05 -3.72502e-15
45.5079 32.5063 -31.8482 0.00254999 0.00254201 1.48237e-05 -2.32103e-15
85.3097 65.5117 54.6439 0.00186244 0.00185661 1.08268e-05 -2.57329e-16
26.1248 25.9731 -2.81082 0.00336554 0.00335501 1.95648e-05 -1.6192e-14
80.9004 47.077 65.7923 0.00191252 0.00190653 1.1118e-05 -3.09853e-16
33.6129 -31.1299 12.6789 0.00296707 0.00295779 1.72483e-05 -6.7021e-15
48.4443 -1.68235 48.4151 0.0024715 0.00246376 1.43674e-05 -1.86481e-15
46.761 -46.0056 -8.37089 0.00251559 0.00250771 1.46237e-05 -2.11052e-15
86.6925 62.6752 59.895 0.00184753 0.00184174 1.07402e-05 -2.43247e-16
44.0202 -7.82482 43.3191 0.00259272 0.00258461 1.50721e-05 -2.60736e-15
71.7635 -69.7485 16.8865 0.00203062 0.00202427 1.18046e-05 -4.71323e-16
12.5995 11.1582 5.85166 0.00484624 0.00483126 2.81525e-05 -2.05065e-13
79.9201 33.0233 -72.7783 0.00192421 0.00191819 1.1186e-05 -3.23361e-16
57.9669 -5.58969 -57.6968 0.00225939 0.00225232 1.31344e-05 -9.95068e-16
32.434 -15.8613 28.2911 0.00302052 0.00301106 1.75589e-05 -7.59419e-15
48.5613 21.09 -43.7426 0.00246852 0.00246079 1.43501e-05 -1.84913e-15
34.0279 -11.443 32.0461 0.00294893 0.0029397 1.71428e-05 -6.42036e-15
60.8035 -59.9306 -10.2658 0.00220606 0.00219915 1.28244e-05 -8.41846e-16
51.6575 39.6146 33.154 0.0023934 0.00238591 1.39133e-05 -1.48941e-15
44.4387 28.2387 -34.3129 0.00258048 0.00257241 1.50009e-05 -2.52244e-15
67.0958 3.43389 -67.0079 0.00210007 0.0020935 1.22082e-05 -5.96414e-16
23.3172 -22.8314 4.73442 0.00356241 0.00355126 2.07092e-05 -2.41057e-14
65.5512 -47.2406 -45.4454 0.00212467 0.00211802 1.23512e-05 -6.47069e-16
29.6779 22.5173 19.3326 0.00315766 0.00314777 1.83562e-05 -1.03626e-14
60.11 -54.6052 25.1292 0.00221875 0.00221181 1.28982e-05 -8.76334e-16
57.5054 -53.1558 21.9394 0.00226844 0.00226134 1.3187e-05 -1.0233e-15
6.58414 -5.94999 -2.81932 0.00670397 0.00668299 3.8972e-05 -2.01477e-12
21.203 -15.8495 14.0841 0.00373579 0.0037241 2.17171e-05 -3.36195e-14
8.63501 -2.14707 8.36382 0.00585396 0.00583896 3.44716e-05 -6.47241e-13
9.8602 5.7201 -8.03143 0.00547821 0.00541148 3.37176e-05 -2.01068e-12
56.4397 -5.6777 -56.1534 0.00228976 0.00228259 1.3311e-05 -1.09254e-15
44.5117 25.5994 36.4137 0.00257837 0.0025703 1.49887e-05 -2.50798e-15
71.52 8.83452 70.9722 0.00203408 0.00202771 1.18247e-05 -4.76967e-16
51.8025 32.7361 -40.1479 0.00239004 0.00238256 1.38939e-05 -1.47487e-15
84.2153 83.6315 -9.89858 0.0018745 0.00186864 1.08969e-05 -2.69225e-16
42.7345 40.3148 -14.1759 0.00263143 0.0026232 1.52972e-05 -2.89241e-15
92.2354 77.9328 -49.334 0.00179115 0.00178555 1.04124e-05 -1.95813e-16
52.4529 45.9425 25.31 0.00237518 0.00236775 1.38075e-05 -1.41185e-15
97.5219 -16.7925 96.0652 0.00174193 0.00173652 1.0127e-05 -1.5978e-16
32.1866 -21.792 -23.6873 0.0030321 0.00302261 1.76263e-05 -7.80042e-15
45.962 -44.4743 11.5989 0.00253736 0.00252942 1.47503e-05 -2.24175e-15
77.99 76.6469 14.4111 0.00194788 0.00194178 1.13235e-05 -3.52246e-16
36.4317 -30.4846 19.9488 0.00284998 0.00284106 1.65676e-05 -5.056e-15
69.3037 30.6038 62.1805 0.00206635 0.00205988 1.20122e-05 -5.3252e-16
17.0725 -16.1626 5.49916 0.00416325 0.00415022 2.42019e-05 -7.17696e-14
24.7342 -3.50092 24.4852 0.00345886 0.00344803 2.01072e-05 -1.96083e-14
86.6966 -77.3888 39.0804 0.00184748 0.0018417 1.07399e-05 -2.43207e-16
69.1125 -63.4913 -27.3018 0.0020692 0.00206273 1.20288e-05 -5.37694e-16
13.314 11.5351 6.6487 0.0047144 0.00469966 2.74046e-05 -1.71173e-13
52.1587 -28.5697 43.6383 0.00238187 0.00237441 1.38464e-05 -1.43992e-15
76.5551 70.7123 29.3335 0.00196605 0.0019599 1.14291e-05 -3.759e-16
38.2154 37.0843 9.22871 0.00278267 0.00277396 1.61764e-05 -4.2771e-15
68.5753 -59.3549 -34.3448 0.00207729 0.00207079 1.20758e-05 -5.5258e-16
82.5748 46.0213 -68.5613 0.00189303 0.00188711 1.10047e-05 -2.88413e-16
38.9637 25.741 29.2502 0.00275582 0.0027472 1.60203e-05 -3.99643e-15
42.8995 42.7422 3.67073 0.00262637 0.00261815 1.52677e-05 -2.85363e-15
65.1494 -60.1655 24.9909 0.00213121 0.00212454 1.23893e-05 -6.61146e-16
28.9219 -11.5977 -26.4947 0.00319866 0.00318865 1.85946e-05 -1.1342e-14
41.3156 -27.2173 31.0837 0.00267624 0.00266786 1.55576e-05 -3.25526e-15
46.0537 -22.2738 -40.309 0.00253483 0.0025269 1.47356e-05 -2.22617e-15
91.2223 -52.8508 -74.3526 0.00180107 0.00179543 1.047e-05 -2.0353e-16
74.8164 -16.2801 73.0236 0.00198876 0.00198254 1.15612e-05 -4.07375e-16
24.224 -0.558868 24.2176 0.00349509 0.00348415 2.03178e-05 -2.10922e-14
99.2506 86.5092 48.6501 0.00172669 0.00172234 1.00693e-05 -1.22311e-16
41.5204 30.4646 28.2109 0.00266963 0.00266127 1.55192e-05 -3.19939e-15
63.5382 -63.2259 -6.29274 0.00215806 0.00215131 1.25454e-05 -7.21706e-16
16.1159 -12.8942 -9.66759 0.00428504 0.00427162 2.491e-05 -8.78206e-14
8.27808 -3.23696 -7.61897 0.00597884 0.00596089 3.48618e-05 -8.7e-13
41.3042 -41.2045 -2.86775 0.0026766 0.00266823 1.55597e-05 -3.2584e-15
32.7345 -14.8083 29.1935 0.00300662 0.00299721 1.74783e-05 -7.35295e-15
10.8106 6.50849 -8.63179 0.00523187 0.00522762 2.73419e-05 -8.30169e-14
13.0256 -12.9277 -1.59342 0.00476632 0.00475144 2.77037e-05 -1.84449e-13
84.0068 32.1985 77.5912 0.00187683 0.00187095 1.09104e-05 -2.7157e-16
88.8354 -78.1065 42.3213 0.00182511 0.0018194 1.06098e-05 -2.23323e-16
14.34 10.0437 -10.2352 0.00454262 0.0045284 2.64074e-05 -1.32144e-13
47.8633 -5.65166 -47.5284 0.00248645 0.00247867 1.44544e-05 -1.94525e-15
19.4025 13.2335 -14.1892 0.00390528 0.00389306 2.27023e-05 -4.58646e-14
1.15611 0.675555 -0.938201 0.0159986 0.0159974 0.00017612 -3.86234e-11
53.8967 -43.5832 -31.7073 0.00234315 0.00233582 1.36213e-05 -1.28385e-15
0 0 0 inf inf 4.74607e-05 -8.00424e-12
39.7452 8.24317 38.881 0.00272859 0.00272005 1.5862e-05 -3.72809e-15
32.4325 5.49623 31.9634 0.00302059 0.00301113 1.75593e-05 -7.59542e-15
13.9835 -12.1175 -6.97886 0.00460017 0.00458578 2.67418e-05 -1.44309e-13
30.5896 13.9409 27.2282 0.00311024 0.00310051 1.80806e-05 -9.32121e-15
75.7681 72.4172 -22.2837 0.00197623 0.00197005 1.14883e-05 -3.89745e-16
8.8723 4.42112 7.69229 0.00577515 0.00576591 3.47267e-05 -3.75478e-13
39.1292 5.27197 -38.7724 0.00274999 0.00274138 1.59863e-05 -3.9376e-15
53.9207 25.8721 47.3083 0.00234263 0.0023353 1.36183e-05 -1.28185e-15
0 0 0 inf inf 1.67224e-05 -5.39591e-15
40.3024 38.2132 -12.8078 0.00270967 0.00270118 1.5752e-05 -3.55078e-15
14.8658 -12.5517 -7.96543 0.00446157 0.0044476 2.59362e-05 -1.165e-13
81.4099 46.7798 66.6275 0.00190653 0.00190056 1.10831e-05 -3.0312e-16
80.68 -63.2583 50.0763 0.00191513 0.00190914 1.11331e-05 -3.12826e-16
94.552 31.5606 -89.1292 0.00176907 0.00176354 1.0284e-05 -1.79529e-16
58.3807 19.0352 -55.1903 0.00225137 0.00224432 1.30877e-05 -9.70601e-16
40.0907 24.1932 31.968 0.00271681 0.00270831 1.57935e-05 -3.61685e-15
49.3701 -23.9216 43.1875 0.00244821 0.00244055 1.4232e-05 -1.74525e-15
22.248 16.6452 14.7619 0.003647 0.00363558 2.12009e-05 -2.84096e-14
56.7692 41.7484 -38.4684 0.0022831 0.00227595 1.32723e-05 -1.07051e-15
74.4386 -5.73074 74.2177 0.0019938 0.00198756 1.15904e-05 -4.14656e-16
89.9128 27.4573 -85.6178 0.00181414 0.00180846 1.05461e-05 -2.14095e-16
93.4278 51.8192 -77.7401 0.00177969 0.00177412 1.03458e-05 -1.87205e-16
80.296 -56.6703 -56.8852 0.0019197 0.0019137 1.11597e-05 -3.18093e-16
69.0042 64.2968 -25.0499 0.00207083 0.00206435 1.20382e-05 -5.40653e-16
16.2787 -16.2787 -0.0218217 0.00426355 0.00425021 2.47851e-05 -8.47833e-14
75.0145 36.7095 -65.4186 0.00198614 0.00197992 1.15458e-05 -4.03622e-16
75.2947 -52.1505 54.3104 0.00198244 0.00197623 1.15244e-05 -3.98389e-16
94.3388 -21.8983 -91.762 0.00177107 0.00176553 1.02957e-05 -1.80953e-16
96.4827 -7.34601 -96.2026 0.00175128 0.0017458 1.01806e-05 -1.67208e-16
35.5891 6.14254 35.055 0.00288352 0.0028745 1.67627e-05 -5.4875e-15
67.7514 -41.5775 -53.4936 0.00208988 0.00208334 1.2149e-05 -5.76461e-16
29.8712 23.9415 -17.8632 0.00314742 0.00313757 1.82967e-05 -1.01297e-14
61.3551 -60.2338 -11.6762 0.00219612 0.00218925 1.27666e-05 -8.15652e-16
36.7273 -18.5635 31.6906 0.00283849 0.0028296 1.65008e-05 -4.91497e-15
46.5853 26.4486 38.3492 0.00252033 0.00251244 1.46512e-05 -2.13851e-15
82.9286 -38.4574 -73.4723 0.00188899 0.00188308 1.09812e-05 -2.84131e-16
38.3501 8.32936 -37.4347 0.00277778 0.00276909 1.61479e-05 -4.22474e-15
36.7176 22.506 -29.0114 0.00283886 0.00282998 1.6503e-05 -4.9195e-15
77.3728 -75.4618 17.0901 0.00195563 0.00194951 1.13685e-05 -3.62179e-16
87.4115 81.9787 -30.336 0.00183991 0.00183415 1.06959e-05 -2.36316e-16
67.6292 -55.0934 -39.2227 0.00209177 0.00208522 1.216e-05 -5.80114e-16
39.5529 -9.03646 38.5067 0.00273522 0.00272666 1.59005e-05 -3.79195e-15
32.865 -24.5231 -21.8798 0.00300064 0.00299125 1.74435e-05 -7.25127e-15
93.2421 39.268 84.5701 0.00178146 0.00177588 1.0356e-05 -1.88513e-16
33.1305 -0.586019 33.1253 0.0029886 0.00297924 1.73734e-05 -7.04994e-15
48.8475 -18.7614 45.1008 0.00246128 0.00245357 1.4308e-05 -1.81149e-15
71.2697 -31.7632 -63.8002 0.00203765 0.00203127 1.18454e-05 -4.82854e-16
91.6543 -73.4566 54.8145 0.00179682 0.0017912 1.04454e-05 -2.00193e-16
66.107 61.1469 25.1236 0.00211572 0.0021091 1.22992e-05 -6.28226e-16
83.7446 81.5998 18.8315 0.00187976 0.00187388 1.09275e-05 -2.74559e-16
75.9409 3.65039 75.8531 0.00197398 0.0019678 1.14753e-05 -3.8665e-16
28.1008 -20.3673 -19.3604 0.00324506 0.0032349 1.88643e-05 -1.2545e-14
97.2881 88.9743 39.3516 0.00174402 0.00173859 1.01388e-05 -1.61745e-16
55.7712 52.3391 -19.2625 0.00230344 0.00229623 1.33904e-05 -1.13906e-15
28.5525 -4.24704 28.2349 0.00321928 0.00320921 1.87145e-05 -1.1864e-14
57.7201 11.3326 -56.5967 0.00226422 0.00225713 1.31625e-05 -1.01004e-15
52.1163 -41.4655 -31.5709 0.00238284 0.00237538 1.3852e-05 -1.44403e-15
13.7128 -7.57492 11.4307 0.00464535 0.00463081 2.70042e-05 -1.54501e-13
51.0865 42.405 -28.4895 0.00240674 0.0023992 1.3991e-05 -1.5485e-15
3.91385 -3.91073 -0.156274 0.00869519 0.00866798 5.05473e-05 -1.24417e-11
34.9081 7.34234 -34.1272 0.00291151 0.0029024 1.69253e-05 -5.87137e-15
49.6357 -49.6321 0.593454 0.00244166 0.00243401 1.4194e-05 -1.7128e-15
87.3936 -18.4191 85.4306 0.0018401 0.00183434 1.0697e-05 -2.36486e-16
19.5827 13.7679 13.9257 0.00388728 0.00387511 2.25977e-05 -4.44054e-14
3.81161 0.826733 3.72087 0.00881105 0.00878347 5.12206e-05 -1.36488e-11
97.0696 97.0684 0.484355 0.00174598 0.00174053 1.015e-05 -1.63361e-16
31.8069 -11.9756 -29.4663 0.00305015 0.0030406 1.77313e-05 -8.13123e-15
33.9481 -0.770796 33.9393 0.00295239 0.00294315 1.71629e-05 -6.47334e-15
20.8594 20.816 1.34536 0.00376643 0.00375464 2.18952e-05 -3.5598e-14
42.5836 -7.17287 -41.9752 0.00263609 0.00262784 1.53243e-05 -2.92842e-15
83.7154 83.7075 1.14941 0.00188009 0.00187421 1.09295e-05 -2.74894e-16
10.8052 -10.6578 -1.77831 0.00523318 0.00522893 2.73234e-05 -8.29709e-14
4.08948 3.60046 1.9392 0.00850644 0.00847981 4.94499e-05 -1.06696e-11
89.9436 88.0202 18.5012 0.00181383 0.00180815 1.05442e-05 -2.1384e-16
39.1663 35.6145 -16.2974 0.00274869 0.00274008 1.59788e-05 -3.92453e-15
17.5007 16.137 -6.77285 0.00411201 0.00409914 2.39041e-05 -6.58098e-14
8.96446 7.5707 4.80062 0.00574539 0.00574029 3.50825e-05 -2.03995e-13
38.274 -34.4842 -16.6055 0.00278054 0.00277184 1.61639e-05 -4.25419e-15
21.8537 -8.53514 20.118 0.00367975 0.00366824 2.13913e-05 -3.02443e-14
11.0933 10.9286 1.90456 0.00516476 0.00515819 2.82092e-05 -1.24173e-13
39.9533 -31.9335 -24.0108 0.00272148 0.00271296 1.58207e-05 -3.66058e-15
76.2103 75.5342 -10.1287 0.00197049 0.00196432 1.1455e-05 -3.81886e-16
31.1507 -29.5393 9.88937 0.0030821 0.00307246 1.79171e-05 -8.74666e-15
99.2136 -90.6567 40.3076 0.00172701 0.00172262 1.00694e-05 -1.23738e-16
56.1919 -30.6294 47.1102 0.0022948 0.00228762 1.33402e-05 -1.10949e-15
37.4978 34.9004 13.7132 0.00280917 0.00280038 1.63304e-05 -4.57048e-15
51.6274 -46.3176 -22.805 0.00239409 0.0023866 1.39175e-05 -1.49245e-15
60.825 24.1088 55.843 0.00220567 0.00219877 1.28221e-05 -8.40807e-16
66.2506 59.9331 -28.2339 0.00211342 0.00210681 1.22859e-05 -6.23475e-16
8.96835 8.62018 -2.47463 0.00574414 0.00573926 3.51031e-05 -1.95358e-13
59.5396 55.2568 22.1732 0.00222935 0.00222237 1.29598e-05 -9.06075e-16
2.68777 2.68302 -0.159622 0.0104927 0.0104598 6.09964e-05 -4.63585e-11
23.2541 19.4523 12.742 0.00356724 0.00355607 2.07372e-05 -2.43354e-14
0 0 0 inf inf 3.51524e-05 -9.49283e-13
99.6003 78.1401 -61.7605 0.00172366 0.0017198 1.00727e-05 -1.07676e-16
46.6871 -44.8172 -13.0806 0.00251758 0.0025097 1.46353e-05 -2.12223e-15
82.0338 -49.3417 65.5358 0.00189926 0.00189332 1.10409e-05 -2.95126e-16
28.0036 22.0982 17.201 0.00325068 0.00324051 1.8897e-05 -1.2698e-14
70.9068 -30.5903 -63.9688 0.00204285 0.00203646 1.18757e-05 -4.91558e-16
31.4682 -19.0971 -25.0109 0.00306652 0.00305692 1.78264e-05 -8.44171e-15
41.1536 -32.6381 -25.0672 0.0026815 0.00267311 1.55882e-05 -3.30031e-15
2.84513 -0.359096 -2.82238 0.0101984 0.0101664 5.92855e-05 -3.79878e-11
94.4351 90.3365 -27.5193 0.00177017 0.00176463 1.02904e-05 -1.80308e-16
55.2675 -27.4671 -47.9588 0.00231391 0.00230667 1.34513e-05 -1.17582e-15
73.8875 72.1992 15.705 0.00200122 0.00199496 1.16336e-05 -4.25581e-16
48.7005 43.4778 21.9412 0.00246499 0.00245727 1.43296e-05 -1.8307e-15
88.1932 87.31 12.4499 0.00183174 0.00182601 1.06483e-05 -2.29065e-16
32.6321 -32.4047 -3.84564 0.00301133 0.00300191 1.75056e-05 -7.43401e-15
44.5938 -13.8722 42.3812 0.00257599 0.00256793 1.49748e-05 -2.49185e-15
82.8528 -38.9618 -73.1202 0.00188985 0.00188394 1.09862e-05 -2.85041e-16
57.5885 -53.2844 -21.845 0.0022668 0.00225971 1.31775e-05 -1.01814e-15
