10.7271 0.00525219 0.00525096 2.13611e-05 -1.91546e-14
3.82832 0.00879179 0.00878621 5.11117e-05 -2.72979e-12
6.53868 0.00672723 0.00672332 3.91087e-05 -3.8361e-13
1.81002 0.0127861 0.0127747 2.77775e-05 -1.98191e-11
10.2096 0.00538367 0.00537732 2.34492e-05 -1.22606e-13
9.7758 0.00550181 0.00548855 3.88142e-05 -4.72248e-13
5.48638 0.0073441 0.0073397 4.26947e-05 -7.30244e-13
3.42275 0.00929809 0.00929208 5.40556e-05 -4.113e-12
6.16909 0.00692581 0.00692175 4.0263e-05 -4.74924e-13
7.81115 0.00615494 0.00615149 3.58388e-05 -1.99219e-13
7.09769 0.00645689 0.00645319 3.75398e-05 -2.83838e-13
3.47876 0.00922294 0.009217 5.36186e-05 -3.87587e-12
4.93275 0.00774528 0.00774056 4.50272e-05 -1.07858e-12
9.95506 0.00545205 0.00544108 2.98764e-05 -2.87307e-13
9.46162 0.00559241 0.00558006 6.39785e-05 -7.86589e-13
5.15167 0.00757892 0.00757434 4.406e-05 -9.19861e-13
3.4448 0.00926829 0.00926231 5.38821e-05 -4.0172e-12
6.79954 0.00659693 0.00659312 3.83518e-05 -3.32288e-13
8.21525 0.00600166 0.00599842 3.52002e-05 -1.61712e-13
8.18498 0.00601274 0.00600948 3.52271e-05 -1.64679e-13
11.2805 0.00512173 0.00512106 2.29928e-05 -9.79048e-15
6.20925 0.00690338 0.00689934 4.01326e-05 -4.63754e-13
5.84948 0.00711251 0.0071083 4.13483e-05 -5.77263e-13
10.7896 0.00523696 0.00523592 2.14888e-05 -1.60688e-14
7.61072 0.00623546 0.00623194 3.62748e-05 -2.19509e-13
13.5096 0.00468016 0.00467898 2.61865e-05 -1.26236e-14
9.46952 0.00559007 0.0055776 6.32863e-05 -7.84274e-13
9.15499 0.00568529 0.00568308 7.78235e-05 -1.85935e-13
13.3115 0.00471485 0.00471369 2.61485e-05 -1.2899e-14
9.10152 0.00570197 0.00570296 7.50772e-05 8.23799e-14
8.32067 0.00596351 0.00596041 3.51589e-05 -1.50134e-13
9.62185 0.00554565 0.00553192 4.99974e-05 -6.55268e-13
10.3466 0.00534788 0.00534366 2.19898e-05 -7.40267e-14
9.97371 0.00544695 0.0054363 2.91826e-05 -2.71278e-13
10.2093 0.00538374 0.00537739 2.34533e-05 -1.22728e-13
6.11405 0.00695692 0.00695283 4.04437e-05 -4.90795e-13
9.37423 0.00561841 0.00560777 7.11953e-05 -7.72625e-13
9.63673 0.00554136 0.00552761 4.87851e-05 -6.3814e-13
8.06425 0.00605758 0.00605424 3.53791e-05 -1.75871e-13
6.94614 0.00652694 0.00652319 3.79456e-05 -3.07256e-13
10.9758 0.00519234 0.00519161 2.20071e-05 -1.11442e-14
7.02535 0.00649004 0.00648632 3.77318e-05 -2.94719e-13
9.58329 0.00555679 0.00554321 5.32475e-05 -6.97133e-13
7.18447 0.00641777 0.0064141 3.73137e-05 -2.71443e-13
5.88551 0.0070907 0.00708651 4.12216e-05 -5.64425e-13
6.03495 0.00700236 0.00699824 4.0708e-05 -5.14818e-13
7.51429 0.00627534 0.00627179 3.64984e-05 -2.30103e-13
9.03919 0.00572159 0.00572679 6.95803e-05 4.0486e-13
9.31467 0.00563635 0.00562733 7.51612e-05 -7.01877e-13
8.89554 0.0057676 0.00577996 5.17047e-05 7.43712e-13
9.7564 0.00550727 0.00549387 4.00358e-05 -4.94963e-13
4.22935 0.00836459 0.00835937 4.86279e-05 -1.89535e-12
3.01583 0.00990554 0.009899 5.75871e-05 -6.53412e-12
8.93515 0.0057548 0.00576628 5.6677e-05 7.49139e-13
6.29071 0.00685854 0.00685453 3.98718e-05 -4.42086e-13
4.94554 0.00773525 0.00773054 4.49689e-05 -1.06839e-12
4.80911 0.00784421 0.00783941 4.56024e-05 -1.18377e-12
4.69413 0.00793969 0.00793482 4.61575e-05 -1.29353e-12
6.71896 0.00663637 0.00663253 3.85808e-05 -3.4716e-13
10.0193 0.00543454 0.0054247 2.76584e-05 -2.34912e-13
8.98031 0.00574032 0.00574947 6.25636e-05 6.50904e-13
7.26054 0.00638406 0.00638042 3.71194e-05 -2.61132e-13
3.2355 0.00956336 0.00955713 5.55978e-05 -5.05282e-12
6.84068 0.00657706 0.00657327 3.82364e-05 -3.25014e-13
10.8626 0.00521932 0.00521843 2.16735e-05 -1.35112e-14
6.57301 0.00670964 0.00670575 3.90065e-05 -3.76305e-13
5.78149 0.00715421 0.00714997 4.15907e-05 -6.02584e-13
8.09493 0.00604609 0.00604277 3.53346e-05 -1.73082e-13
6.13238 0.00694651 0.00694243 4.03832e-05 -4.85421e-13
9.67008 0.0055318 0.00551805 4.61709e-05 -5.9861e-13
2.62782 0.0106117 0.0106045 6.1722e-05 -1.08976e-11
9.80502 0.0054936 0.0054806 3.70575e-05 -4.38724e-13
6.58562 0.00670321 0.00669932 3.89691e-05 -3.73666e-13
7.11973 0.00644688 0.00644319 3.74819e-05 -2.80626e-13
5.47497 0.00735174 0.00734734 4.27391e-05 -7.3582e-13
9.53693 0.00557028 0.00555703 5.72964e-05 -7.41075e-13
9.46903 0.00559022 0.00557775 6.33292e-05 -7.84418e-13
8.89347 0.00576827 0.00578064 5.14575e-05 7.41079e-13
7.09411 0.00645851 0.00645481 3.75492e-05 -2.84366e-13
5.37177 0.00742203 0.00741757 4.31478e-05 -7.88996e-13
9.66074 0.00553447 0.00552071 4.68887e-05 -6.09773e-13
9.9533 0.00545253 0.00544153 2.99446e-05 -2.88864e-13
7.81973 0.00615157 0.00614812 3.58213e-05 -1.98397e-13
8.72786 0.00582274 0.00582642 3.85375e-05 1.72873e-13
4.13134 0.00846323 0.00845792 4.92013e-05 -2.0652e-12
8.17513 0.00601636 0.00601309 3.52367e-05 -1.65628e-13
9.90179 0.00546669 0.00545489 3.20803e-05 -3.36497e-13
7.5939 0.00624236 0.00623884 3.63132e-05 -2.21309e-13
8.71229 0.00582794 0.00583064 3.80212e-05 1.25638e-13
11.5805 0.00505495 0.0050542 2.38839e-05 -1.08068e-14
