123 13.2387  4.58468e-08 8.09061e-09 0.177486 1e-06
124 13.3378  4.60194e-08 8.12107e-09 0.159897 1e-06
125 13.4369  4.61913e-08 8.1514e-09 0.144076 1e-06
126 13.536  4.63626e-08 8.18163e-09 0.129884 1e-06
127 13.6351  4.65332e-08 8.21174e-09 0.117184 1e-06
128 13.7342  4.67032e-08 8.24175e-09 0.105844 1e-06
129 13.8333  4.68726e-08 8.27164e-09 0.095737 1e-06
130 13.9324  4.70414e-08 8.30143e-09 0.0867454 1e-06
131 14.0315  4.72096e-08 8.33111e-09 0.0787586 1e-06
132 14.1306  4.73772e-08 8.36069e-09 0.0716744 1e-06
133 14.2297  4.75442e-08 8.39016e-09 0.0653989 1e-06
134 14.3288  4.77107e-08 8.41953e-09 0.0598463 1e-06
135 14.4279  4.78765e-08 8.44879e-09 0.0549386 1e-06
136 14.527  4.80418e-08 8.47796e-09 0.0506053 1e-06
137 14.6261  4.82065e-08 8.50702e-09 0.0467826 1e-06
138 14.7252  4.83706e-08 8.53599e-09 0.0434133 1e-06
139 14.8243  4.85342e-08 8.56486e-09 0.0404462 1e-06
140 14.9234  4.86972e-08 8.59363e-09 0.0378354 1e-06
141 15.0225  4.88597e-08 8.6223e-09 0.0355398 1e-06
142 15.1216  4.90217e-08 8.65088e-09 0.0335232 1e-06
143 15.2207  4.91831e-08 8.67937e-09 0.0317529 1e-06
144 15.3198  4.9344e-08 8.70776e-09 0.0302003 1e-06
145 15.4189  4.95044e-08 8.73606e-09 0.0288398 1e-06
146 15.518  4.96642e-08 8.76427e-09 0.0276487 1e-06
147 15.6171  4.98236e-08 8.79239e-09 0.026607 1e-06
148 15.7162  4.99824e-08 8.82042e-09 0.025697 1e-06
149 15.8153  5.01407e-08 8.84836e-09 0.0249031 1e-06
150 15.9144  5.02985e-08 8.87621e-09 0.0242113 1e-06
151 16.0135  5.04559e-08 8.90398e-09 0.0236096 1e-06
152 16.1126  5.06127e-08 8.93166e-09 0.0230871 1e-06
153 16.2117  5.07691e-08 8.95925e-09 0.0226343 1e-06
154 16.3108  5.0925e-08 8.98676e-09 0.0222429 1e-06
155 16.4099  5.10804e-08 9.01419e-09 0.0219055 1e-06
156 16.509  5.12353e-08 9.04153e-09 0.0216155 1e-06
157 16.6081  5.13898e-08 9.06879e-09 0.0213673 1e-06
158 16.7072  5.15438e-08 9.09596e-09 0.0211558 1e-06
159 16.8063  5.16973e-08 9.12306e-09 0.0209766 1e-06
160 16.9054  5.18504e-08 9.15008e-09 0.0208258 1e-06
161 17.0045  5.20031e-08 9.17701e-09 0.0206999 1e-06
162 17.1036  5.21553e-08 9.20387e-09 0.0205958 1e-06
163 17.2027  5.2307e-08 9.23065e-09 0.0205111 1e-06
164 17.3018  5.24583e-08 9.25735e-09 0.0204432 1e-06
165 17.4009  5.26092e-08 9.28398e-09 0.0203902 1e-06
166 17.5  5.27597e-08 9.31053e-09 0.0203501 1e-06
167 17.5991  5.29097e-08 9.337e-09 0.0203216 1e-06
168 17.6982  5.30593e-08 9.3634e-09 0.020303 1e-06
169 17.7973  5.32085e-08 9.38973e-09 0.0202933 1e-06
170 17.8964  5.33572e-08 9.41598e-09 0.0202913 1e-06
171 17.9955  5.35056e-08 9.44216e-09 0.0202961 1e-06
172 18.0946  5.36535e-08 9.46826e-09 0.0203067 1e-06
173 18.1937  5.3801e-08 9.4943e-09 0.0203226 1e-06
174 18.2928  5.39481e-08 9.52026e-09 0.0203431 1e-06
175 18.3919  5.40949e-08 9.54615e-09 0.0203675 1e-06
176 18.491  5.42412e-08 9.57197e-09 0.0203954 1e-06
177 18.5901  5.43871e-08 9.59773e-09 0.0204264 1e-06
178 18.6892  5.45327e-08 9.62341e-09 0.02046 1e-06
179 18.7883  5.46778e-08 9.64903e-09 0.0204959 1e-06
180 18.8874  5.48226e-08 9.67457e-09 0.0205339 1e-06
181 18.9865  5.4967e-08 9.70005e-09 0.0205736 1e-06
182 19.0856  5.5111e-08 9.72547e-09 0.0206149 1e-06
183 19.1847  5.52546e-08 9.75082e-09 0.0206575 1e-06
184 19.2838  5.53979e-08 9.7761e-09 0.0207012 1e-06
185 19.3829  5.55408e-08 9.80131e-09 0.020746 1e-06
186 19.482  5.56833e-08 9.82647e-09 0.0207916 1e-06
187 19.5811  5.58255e-08 9.85155e-09 0.0208379 1e-06
188 19.6802  5.59673e-08 9.87658e-09 0.0208849 1e-06
189 19.7793  5.61087e-08 9.90154e-09 0.0209324 1e-06
190 19.8784  5.62498e-08 9.92644e-09 0.0209804 1e-06
191 19.9775  5.63905e-08 9.95127e-09 0.0210288 1e-06
192 20.0766  5.65309e-08 9.97604e-09 0.0210775 1e-06
193 20.1757  5.6671e-08 1.00008e-08 0.0211265 1e-06
194 20.2748  5.68106e-08 1.00254e-08 0.0211757 1e-06
195 20.3739  5.695e-08 1.005e-08 0.0212251 1e-06
196 20.473  5.7089e-08 1.00745e-08 0.0212746 1e-06
197 20.5721  5.72277e-08 1.0099e-08 0.0213243 1e-06
198 20.6712  5.7366e-08 1.01234e-08 0.021374 1e-06
