3	8.39891e-06
3.09198	8.27613e-06
3.18395	8.1632e-06
3.27593	8.04002e-06
3.36791	7.88065e-06
3.45988	7.66892e-06
3.55186	7.39375e-06
3.64384	7.03004e-06
3.73581	6.59914e-06
3.82779	6.15133e-06
3.91977	5.70412e-06
4.01174	5.25477e-06
4.10372	4.81835e-06
4.19569	4.41381e-06
4.28767	4.00917e-06
4.37965	3.64317e-06
4.47162	3.29994e-06
4.5636	2.9807e-06
4.65558	2.68603e-06
4.74755	2.41579e-06
4.83953	2.17e-06
4.93151	1.94767e-06
5.02348	1.74802e-06
5.11546	1.56975e-06
5.20744	1.41141e-06
5.29941	1.27146e-06
5.39139	1.14824e-06
5.48337	1.04003e-06
5.57534	9.45108e-07
5.66732	8.61783e-07
5.7593	7.88414e-07
5.85127	7.23446e-07
5.94325	6.65435e-07
6.03523	6.13081e-07
6.1272	5.65201e-07
6.21918	5.20776e-07
6.31115	4.78985e-07
6.40313	4.39178e-07
6.49511	4.00719e-07
6.58708	3.6348e-07
6.67906	3.26918e-07
6.77104	2.91383e-07
6.86301	2.5647e-07
6.95499	2.22809e-07
7.04697	1.90241e-07
7.13894	1.59378e-07
7.23092	1.3052e-07
7.3229	1.03698e-07
7.41487	7.96229e-08
7.50685	6.06284e-08
7.59883	4.00463e-08
7.6908	2.63205e-08
7.78278	1.77763e-08
7.87476	1.21877e-08
7.96673	8.47331e-09
8.05871	6.23173e-09
8.15068	4.59638e-09
8.24266	3.49394e-09
8.33464	2.70443e-09
8.42661	2.17357e-09
8.51859	1.88601e-09
8.61057	1.7265e-09
8.70254	1.61461e-09
8.79452	1.61101e-09
8.8865	1.65798e-09
8.97847	1.74267e-09
9.07045	1.85285e-09
9.16243	1.98321e-09
9.2544	2.12288e-09
9.34638	2.26634e-09
9.43836	2.40954e-09
9.53033	2.55106e-09
9.62231	2.6861e-09
9.71429	2.81659e-09
9.80626	2.94364e-09
9.89824	3.0695e-09
9.99022	3.19614e-09
10.0822	3.32862e-09
10.1742	3.47027e-09
10.2661	3.62911e-09
10.3581	3.80944e-09
10.4501	4.01557e-09
10.5421	4.25975e-09
10.6341	4.54043e-09
10.726	4.8763e-09
10.818	5.2597e-09
10.91	5.71448e-09
11.002	6.23462e-09
11.0939	6.82612e-09
11.1859	7.49974e-09
11.2779	8.00048e-09
11.3699	8.79102e-09
11.4618	9.68533e-09
11.5538	1.06845e-08
11.6458	1.18345e-08
11.7378	1.31419e-08
11.8297	1.46749e-08
11.9217	1.6444e-08
12.0137	1.85092e-08
12.1057	2.0977e-08
12.1977	2.38405e-08
12.2896	2.72533e-08
12.3816	3.12493e-08
12.4736	3.595e-08
12.5656	4.15092e-08
12.6575	4.79369e-08
12.7495	5.53293e-08
12.8415	6.36795e-08
12.9335	7.3046e-08
13.0254	8.34392e-08
13.1174	9.48795e-08
13.2094	1.07181e-07
13.3014	1.20634e-07
13.3933	1.3509e-07
13.4853	1.50555e-07
13.5773	1.66749e-07
13.6693	1.83734e-07
13.7613	2.00935e-07
13.8532	2.1821e-07
13.9452	2.3509e-07
14.0372	2.52761e-07
14.1292	2.70937e-07
14.2211	2.89438e-07
14.3131	3.08283e-07
14.4051	3.27789e-07
14.4971	3.48031e-07
14.589	3.69016e-07
14.681	3.90984e-07
14.773	4.14243e-07
14.865	4.39057e-07
14.9569	4.65794e-07
15.0489	4.94901e-07
15.1409	5.27631e-07
15.2329	5.63618e-07
15.3249	6.04096e-07
15.4168	6.49594e-07
15.5088	6.99489e-07
15.6008	7.52495e-07
15.6928	8.08281e-07
15.7847	8.66995e-07
15.8767	9.27948e-07
15.9687	9.87526e-07
16.0607	1.04095e-06
16.1526	1.08692e-06
16.2446	1.13039e-06
16.3366	1.17423e-06
16.4286	1.22466e-06
16.5205	1.28313e-06
16.6125	1.34656e-06
16.7045	1.42289e-06
16.7965	1.45742e-06
16.8885	1.50631e-06
16.9804	1.55635e-06
17.0724	1.60741e-06
17.1644	1.65936e-06
17.2564	1.7121e-06
17.3483	1.76552e-06
17.4403	1.8195e-06
17.5323	1.87395e-06
17.6243	1.92877e-06
17.7162	1.98386e-06
17.8082	2.03913e-06
17.9002	2.09451e-06
17.9922	2.14991e-06
18.0841	2.20525e-06
18.1761	2.26046e-06
18.2681	2.31546e-06
18.3601	2.37021e-06
18.4521	2.42558e-06
18.544	2.47947e-06
18.636	2.53289e-06
18.728	2.5858e-06
18.82	2.63815e-06
18.9119	2.68988e-06
19.0039	2.74096e-06
19.0959	2.79134e-06
19.1879	2.84098e-06
19.2798	2.89095e-06
19.3718	2.93877e-06
19.4638	2.98574e-06
19.5558	3.03184e-06
19.6477	3.07704e-06
19.7397	3.12131e-06
19.8317	3.16463e-06
19.9237	3.20809e-06
20.0157	3.24914e-06
20.1076	3.28919e-06
20.1996	3.32821e-06
20.2916	3.3662e-06
20.3836	3.40315e-06
20.4755	3.4401e-06
20.5675	3.47457e-06
20.6595	3.50797e-06
20.7515	3.5403e-06
20.8434	3.57156e-06
20.9354	3.60287e-06
21.0274	3.63157e-06
21.1194	3.6592e-06
21.2114	3.68576e-06
21.3033	3.71125e-06
21.3953	3.73671e-06
21.4873	3.75965e-06
21.5793	3.78154e-06
21.6712	3.80239e-06
21.7632	3.82343e-06
21.8552	3.84178e-06
21.9472	3.85913e-06
22.0391	3.87548e-06
22.1311	3.89213e-06
22.2231	3.90606e-06
22.3151	3.91904e-06
22.407	3.93109e-06
22.499	3.94346e-06
22.591	3.9532e-06
22.683	3.96205e-06
22.775	3.97004e-06
22.8669	3.97829e-06
22.9589	3.98411e-06
23.0509	3.98911e-06
23.1429	3.99333e-06
23.2348	3.99768e-06
23.3268	3.99988e-06
23.4188	4.00136e-06
23.5108	4.00325e-06
23.6027	4.00283e-06
