0.1 0.00024866 882.411 -3.00757e-07
0.114915 0.000254037 833.605 -5.12181e-07
0.12983 0.000253257 787.041 -3.61223e-07
0.144745 0.000249425 744.434 -2.57916e-07
0.15966 0.000244075 705.974 -1.87753e-07
0.174575 0.000238013 671.365 -1.39452e-07
0.189489 0.000231679 640.184 -1.05559e-07
0.204404 0.000225319 612.004 -8.12983e-08
0.219319 0.000219071 586.44 -6.35998e-08
0.234234 0.000213008 563.153 -5.04587e-08
0.249149 0.00020717 541.855 -4.05429e-08
0.264064 0.000201573 522.298 -3.29498e-08
0.278979 0.000196222 504.273 -2.7057e-08
0.293894 0.000191112 487.602 -2.24277e-08
0.308809 0.000186235 472.133 -1.87501e-08
0.323724 0.00018158 457.734 -1.57987e-08
0.338639 0.000177137 444.292 -1.34077e-08
0.353554 0.000172892 431.711 -1.1454e-08
0.368468 0.000168834 419.905 -9.84487e-09
0.383383 0.000164952 408.8 -8.50969e-09
0.398298 0.000161233 398.332 -7.39425e-09
0.413213 0.000157668 388.444 -6.45642e-09
0.428128 0.000154247 379.084 -5.66325e-09
0.443043 0.00015096 370.209 -4.98869e-09
0.457958 0.0001478 361.778 -4.41202e-09
0.472873 0.000144758 353.757 -3.91664e-09
0.487788 0.000141827 346.113 -3.48912e-09
0.502703 0.000138999 338.818 -3.11859e-09
0.517618 0.00013627 331.846 -2.79614e-09
0.532533 0.000133633 325.174 -2.51444e-09
0.547447 0.000131082 318.781 -2.26746e-09
0.562362 0.000128613 312.647 -2.05017e-09
0.577277 0.00012622 306.756 -1.85837e-09
0.592192 0.0001239 301.092 -1.68855e-09
0.607107 0.000121649 295.64 -1.53775e-09
0.622022 0.000119463 290.387 -1.40345e-09
0.636937 0.000117338 285.32 -1.28353e-09
0.651852 0.000115271 280.429 -1.17618e-09
0.666767 0.000113259 275.704 -1.07984e-09
0.681682 0.0001113 271.134 -9.93184e-10
0.696597 0.00010939 266.711 -9.15061e-10
0.711512 0.000107527 262.427 -8.44481e-10
0.726426 0.000105709 258.274 -7.80583e-10
0.741341 0.000103935 254.245 -7.22621e-10
0.756256 0.0001022 250.335 -6.69943e-10
0.771171 0.000100505 246.535 -6.21981e-10
0.786086 9.88465e-05 242.842 -5.78235e-10
0.801001 9.72236e-05 239.25 -5.38267e-10
0.815916 9.56344e-05 235.754 -5.01692e-10
0.830831 9.40776e-05 232.349 -4.68168e-10
0.845746 9.25517e-05 229.031 -4.37396e-10
0.860661 9.10554e-05 225.795 -4.09107e-10
0.875576 8.95875e-05 222.639 -3.83064e-10
0.89049 8.81468e-05 219.558 -3.59057e-10
0.905405 8.67323e-05 216.55 -3.36897e-10
0.92032 8.53427e-05 213.61 -3.16416e-10
0.935235 8.39773e-05 210.736 -2.97463e-10
0.95015 8.26349e-05 207.926 -2.79904e-10
0.965065 8.13148e-05 205.175 -2.63616e-10
0.97998 8.00161e-05 202.483 -2.48491e-10
0.994895 7.8738e-05 199.847 -2.34431e-10
1.00981 7.74798e-05 197.263 -2.21347e-10
1.02472 7.62406e-05 194.731 -2.09158e-10
1.03964 7.50199e-05 192.248 -1.97792e-10
1.05455 7.3817e-05 189.813 -1.87183e-10
1.06947 7.26313e-05 187.423 -1.77272e-10
1.08438 7.14621e-05 185.076 -1.68004e-10
1.0993 7.0309e-05 182.771 -1.59329e-10
1.11421 6.91713e-05 180.507 -1.51203e-10
1.12913 6.80487e-05 178.282 -1.43585e-10
1.14404 6.69405e-05 176.094 -1.36437e-10
1.15896 6.58463e-05 173.942 -1.29724e-10
1.17387 6.47657e-05 171.826 -1.23415e-10
1.18879 6.36983e-05 169.742 -1.17482e-10
1.2037 6.26437e-05 167.692 -1.11898e-10
1.21862 6.16014e-05 165.672 -1.06639e-10
1.23353 6.05711e-05 163.683 -1.01682e-10
1.24845 5.95524e-05 161.723 -9.70062e-11
1.26336 5.85451e-05 159.79 -9.25937e-11
1.27828 5.75487e-05 157.886 -8.84266e-11
1.29319 5.6563e-05 156.007 -8.44887e-11
1.30811 5.55876e-05 154.154 -8.07651e-11
1.32302 5.46224e-05 152.325 -7.72421e-11
1.33794 5.36669e-05 150.52 -7.39068e-11
1.35285 5.2721e-05 148.737 -7.07475e-11
1.36777 5.17844e-05 146.977 -6.77532e-11
1.38268 5.08567e-05 145.238 -6.49137e-11
1.3976 4.9938e-05 143.52 -6.22196e-11
1.41251 4.90277e-05 141.823 -5.96621e-11
1.42743 4.81259e-05 140.144 -5.72329e-11
1.44234 4.72322e-05 138.484 -5.49244e-11
1.45726 4.63465e-05 136.842 -5.27296e-11
1.47217 4.54685e-05 135.218 -5.06417e-11
1.48709 4.45982e-05 133.611 -4.86545e-11
1.502 4.37353e-05 132.02 -4.67621e-11
1.51692 4.28797e-05 130.446 -4.49589e-11
1.53183 4.20313e-05 128.886 -4.32399e-11
1.54675 4.11899e-05 127.342 -4.15999e-11
1.56166 4.03555e-05 125.812 -4.00342e-11
1.57658 3.9528e-05 124.296 -3.85382e-11
1.59149 3.87073e-05 122.794 -3.71073e-11
1.60641 3.78935e-05 121.305 -3.57373e-11
1.62132 3.70867e-05 119.829 -3.44235e-11
1.63624 3.6287e-05 118.366 -3.31614e-11
1.65115 3.54946e-05 116.915 -3.1946e-11
1.66607 3.47099e-05 115.477 -3.07723e-11
1.68098 3.39335e-05 114.051 -2.96344e-11
1.6959 3.31661e-05 112.638 -2.85258e-11
1.71081 3.24087e-05 111.237 -2.7439e-11
1.72573 3.16626e-05 109.85 -2.63648e-11
1.74064 3.09299e-05 108.477 -2.52926e-11
