0.1 1.496e+12 2209.9 -2.39369e-23
0.114915 1.71913e+12 2257.68 -4.0764e-23
0.12983 1.94226e+12 2250.75 -2.87494e-23
0.144745 2.16539e+12 2216.7 -2.05273e-23
0.15966 2.38851e+12 2169.15 -1.49431e-23
0.174575 2.61164e+12 2115.27 -1.10988e-23
0.189489 2.83476e+12 2058.98 -8.40134e-24
0.204404 3.05788e+12 2002.46 -6.47045e-24
0.219319 3.28101e+12 1946.93 -5.06184e-24
0.234234 3.50414e+12 1893.05 -4.01596e-24
0.249149 3.72727e+12 1841.17 -3.22677e-24
0.264064 3.9504e+12 1791.42 -2.62244e-24
0.278979 4.17353e+12 1743.87 -2.15344e-24
0.293894 4.39665e+12 1698.45 -1.785e-24
0.308809 4.61978e+12 1655.11 -1.4923e-24
0.323724 4.84291e+12 1613.74 -1.2574e-24
0.338639 5.06604e+12 1574.26 -1.06711e-24
0.353554 5.28917e+12 1536.53 -9.11612e-25
0.368468 5.51228e+12 1500.47 -7.83543e-25
0.383383 5.73541e+12 1465.97 -6.77278e-25
0.398298 5.95854e+12 1432.91 -5.88501e-25
0.413213 6.18167e+12 1401.23 -5.1386e-25
0.428128 6.40479e+12 1370.83 -4.50732e-25
0.443043 6.62792e+12 1341.62 -3.97045e-25
0.457958 6.85105e+12 1313.53 -3.51148e-25
0.472873 7.07418e+12 1286.5 -3.11721e-25
0.487788 7.29731e+12 1260.45 -2.77696e-25
0.502703 7.52044e+12 1235.31 -2.48205e-25
0.517618 7.74357e+12 1211.06 -2.22542e-25
0.532533 7.96669e+12 1187.63 -2.00122e-25
0.547447 8.18981e+12 1164.95 -1.80465e-25
0.562362 8.41294e+12 1143.01 -1.63171e-25
0.577277 8.63606e+12 1121.75 -1.47906e-25
0.592192 8.85919e+12 1101.13 -1.3439e-25
0.607107 9.08232e+12 1081.12 -1.22388e-25
0.622022 9.30545e+12 1061.69 -1.11699e-25
0.636937 9.52858e+12 1042.81 -1.02155e-25
0.651852 9.75171e+12 1024.44 -9.3611e-26
0.666767 9.97483e+12 1006.56 -8.59434e-26
0.681682 1.0198e+13 989.148 -7.90465e-26
0.696597 1.04211e+13 972.173 -7.28288e-26
0.711512 1.06442e+13 955.616 -6.72114e-26
0.726426 1.08673e+13 939.459 -6.21258e-26
0.741341 1.10905e+13 923.693 -5.75127e-26
0.756256 1.13136e+13 908.274 -5.33201e-26
0.771171 1.15367e+13 893.21 -4.95028e-26
0.786086 1.17598e+13 878.471 -4.60211e-26
0.801001 1.1983e+13 864.048 -4.28401e-26
0.815916 1.22061e+13 849.924 -3.99292e-26
0.830831 1.24292e+13 836.089 -3.7261e-26
0.845746 1.26524e+13 822.528 -3.48119e-26
0.860661 1.28755e+13 809.23 -3.25604e-26
0.875576 1.30986e+13 796.184 -3.04877e-26
0.89049 1.33217e+13 783.38 -2.8577e-26
0.905405 1.35449e+13 770.809 -2.68133e-26
0.92032 1.3768e+13 758.46 -2.51832e-26
0.935235 1.39911e+13 746.325 -2.36748e-26
0.95015 1.42142e+13 734.395 -2.22773e-26
0.965065 1.44374e+13 722.663 -2.09809e-26
0.97998 1.46605e+13 711.121 -1.97772e-26
0.994895 1.48836e+13 699.762 -1.86581e-26
1.00981 1.51068e+13 688.58 -1.76168e-26
1.02472 1.53298e+13 677.567 -1.66467e-26
1.03964 1.5553e+13 666.719 -1.57421e-26
1.05455 1.57761e+13 656.028 -1.48977e-26
1.06947 1.59993e+13 645.49 -1.41089e-26
1.08438 1.62223e+13 635.1 -1.33713e-26
1.0993 1.64455e+13 624.852 -1.26808e-26
1.11421 1.66686e+13 614.741 -1.20341e-26
1.12913 1.68918e+13 604.764 -1.14278e-26
1.14404 1.71148e+13 594.915 -1.08589e-26
1.15896 1.7338e+13 585.191 -1.03246e-26
1.17387 1.75611e+13 575.587 -9.82248e-27
1.18879 1.77843e+13 566.101 -9.35027e-27
1.2037 1.80074e+13 556.728 -8.90585e-27
1.21862 1.82306e+13 547.465 -8.48729e-27
1.23353 1.84536e+13 538.309 -8.09277e-27
1.24845 1.86768e+13 529.255 -7.72063e-27
1.26336 1.88999e+13 520.303 -7.36944e-27
1.27828 1.91231e+13 511.448 -7.03778e-27
1.29319 1.93461e+13 502.688 -6.72437e-27
1.30811 1.95693e+13 494.019 -6.42801e-27
1.32302 1.97924e+13 485.441 -6.14762e-27
1.33794 2.00156e+13 476.95 -5.88217e-27
1.35285 2.02386e+13 468.543 -5.63072e-27
1.36777 2.04618e+13 460.219 -5.39241e-27
1.38268 2.06849e+13 451.975 -5.16642e-27
1.3976 2.09081e+13 443.81 -4.952e-27
1.41251 2.11311e+13 435.72 -4.74845e-27
1.42743 2.13544e+13 427.706 -4.55511e-27
1.44234 2.15774e+13 419.763 -4.37138e-27
1.45726 2.18006e+13 411.892 -4.1967e-27
1.47217 2.20237e+13 404.089 -4.03052e-27
1.48709 2.22469e+13 396.354 -3.87236e-27
1.502 2.24699e+13 388.685 -3.72175e-27
1.51692 2.26931e+13 381.081 -3.57823e-27
1.53183 2.29162e+13 373.541 -3.44142e-27
1.54675 2.31394e+13 366.064 -3.31089e-27
1.56166 2.33624e+13 358.648 -3.18628e-27
1.57658 2.35856e+13 351.294 -3.06722e-27
1.59149 2.38087e+13 344 -2.95333e-27
1.60641 2.40319e+13 336.768 -2.8443e-27
1.62132 2.42549e+13 329.598 -2.73973e-27
1.63624 2.44782e+13 322.491 -2.63928e-27
1.65115 2.47012e+13 315.448 -2.54255e-27
1.66607 2.49244e+13 308.475 -2.44914e-27
1.68098 2.51475e+13 301.575 -2.35857e-27
1.6959 2.53707e+13 294.754 -2.27034e-27
1.71081 2.55937e+13 288.023 -2.18384e-27
1.72573 2.58169e+13 281.393 -2.09835e-27
1.74064 2.604e+13 274.881 -2.01301e-27
1.75556 2.62632e+13 268.508 -1.92677e-27
1.77047 2.64862e+13 262.304 -1.83831e-27
1.78539 2.67094e+13 256.307 -1.74602e-27
1.8003 2.69325e+13 250.568 -1.64786e-27
1.81522 2.71557e+13 245.152 -1.54126e-27
1.83013 2.73787e+13 240.145 -1.42304e-27
1.84505 2.76019e+13 235.66 -1.2892e-27
1.85996 2.7825e+13 231.841 -1.13476e-27
1.87487 2.80481e+13 228.874 -9.53627e-28
1.88979 2.82713e+13 227.001 -7.38344e-28
