0.1   0.000316228  -4.34359e-07  
0.114915   0.000294993  -7.04123e-07  
0.12983   0.000277532  -4.46717e-07  
0.144745   0.000262844  -2.98172e-07  
0.15966   0.000250266  -2.07238e-07  
0.174575   0.000239337  -1.48871e-07  
0.189489   0.000229725  -1.09922e-07  
0.204404   0.000221185  -8.30702e-08  
0.219319   0.000213531  -6.40394e-08  
0.234234   0.000206621  -5.02271e-08  
0.249149   0.000200341  -3.99926e-08  
0.264064   0.000194601  -3.22704e-08  
0.278979   0.000189328  -2.63493e-08  
0.293894   0.000184461  -2.17438e-08  
0.308809   0.000179951  -1.81152e-08  
0.323724   0.000175757  -1.5223e-08  
0.338639   0.000171843  -1.28933e-08  
0.353554   0.000168179  -1.09988e-08  
0.368468   0.00016474  -9.44452e-09  
0.383383   0.000161504  -8.15911e-09  
0.398298   0.000158451  -7.08814e-09  
0.413213   0.000155565  -6.1897e-09  
0.428128   0.000152832  -5.43118e-09  
0.443043   0.000150237  -4.78701e-09  
0.457958   0.00014777  -4.23691e-09  
0.472873   0.000145421  -3.76472e-09  
0.487788   0.000143181  -3.35745e-09  
0.502703   0.000141041  -3.00458e-09  
0.517618   0.000138994  -2.69753e-09  
0.532533   0.000137034  -2.42929e-09  
0.547447   0.000135154  -2.19405e-09  
0.562362   0.00013335  -1.98703e-09  
0.577277   0.000131616  -1.8042e-09  
0.592192   0.000129948  -1.64224e-09  
0.607107   0.000128342  -1.49831e-09  
0.622022   0.000126794  -1.37004e-09  
0.636937   0.0001253  -1.25541e-09  
0.651852   0.000123858  -1.15269e-09  
0.666767   0.000122465  -1.06043e-09  
0.681682   0.000121118  -9.77346e-10  
0.696597   0.000119814  -9.02364e-10  
0.711512   0.000118552  -8.34544e-10  
0.726426   0.000117329  -7.73071e-10  
0.741341   0.000116142  -7.17239e-10  
0.756256   0.000114991  -6.66433e-10  
0.771171   0.000113874  -6.20114e-10  
0.786086   0.000112789  -5.7781e-10  
0.801001   0.000111734  -5.39106e-10  
0.815916   0.000110708  -5.03638e-10  
0.830831   0.000109709  -4.71083e-10  
0.845746   0.000108738  -4.41155e-10  
0.860661   0.000107791  -4.13603e-10  
0.875576   0.000106869  -3.88201e-10  
